epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,289.746,3.56245,7.23689,0.05986,0.00209,0.09989,0.00145,0.00034,2.82888,7.41124,0.06693,0.00998069,0.0033269,0.00998069,0.0033269,0.00998069,0.0033269,0.00998069,0.0033269
2,567.754,2.1994,4.38071,0.03534,0.29651,0.04202,0.03049,0.01185,2.30064,4.32835,0.05296,0.0198818,0.00662726,0.0198818,0.00662726,0.0198818,0.00662726,0.0198818,0.00662726
3,861.37,1.82982,3.34812,0.02701,0.17517,0.17466,0.09863,0.04146,1.82538,3.54183,0.03835,0.0296839,0.00989463,0.0296839,0.00989463,0.0296839,0.00989463,0.0296839,0.00989463
4,1153.03,1.71004,2.91916,0.02511,0.28851,0.28313,0.21349,0.10521,1.69629,2.67265,0.03507,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515
5,1427.29,1.59755,2.60737,0.023,0.37048,0.33694,0.29562,0.15592,1.58942,2.35675,0.03231,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802
6,1726.3,1.53175,2.42462,0.02152,0.38352,0.358,0.31844,0.17488,1.5482,2.25771,0.03101,0.0292575,0.0097525,0.0292575,0.0097525,0.0292575,0.0097525,0.0292575,0.0097525
7,2020.61,1.48033,2.28062,0.02045,0.48321,0.41423,0.41433,0.23812,1.47985,1.99234,0.02912,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
8,2297.94,1.43978,2.18608,0.0199,0.52352,0.45801,0.46533,0.27839,1.41574,1.83655,0.02745,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535
9,2595.84,1.40353,2.09085,0.01946,0.53483,0.46817,0.48258,0.29467,1.39013,1.81702,0.02684,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
10,2891.74,1.37332,2.0265,0.01881,0.57183,0.48112,0.51186,0.31833,1.3754,1.67225,0.02646,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545
11,3165.55,1.35582,1.95648,0.01829,0.56529,0.51445,0.54455,0.3426,1.3404,1.58778,0.02557,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
12,3466.24,1.33421,1.9009,0.01791,0.60177,0.52714,0.56794,0.36205,1.30731,1.55107,0.02475,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555
13,3759.56,1.31472,1.85254,0.01764,0.60817,0.55364,0.58031,0.3711,1.28222,1.51078,0.02401,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
14,4027.74,1.29989,1.80419,0.01745,0.62948,0.56273,0.60346,0.39344,1.27837,1.45816,0.02397,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565
15,4301.22,1.27912,1.77932,0.01709,0.65255,0.5638,0.62088,0.40756,1.24705,1.41451,0.02315,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
16,4600.65,1.27114,1.73619,0.01692,0.65654,0.57732,0.63591,0.42593,1.22568,1.36911,0.02258,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
