epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,184.361,3.59067,7.26201,0.06038,0.00139,0.07448,0.00041,9e-05,2.91325,7.34234,0.06962,0.00998069,0.0033269,0.00998069,0.0033269,0.00998069,0.0033269,0.00998069,0.0033269
2,354.404,2.30658,4.55224,0.03764,0.45696,0.05653,0.04689,0.01733,1.96322,3.87987,0.04211,0.0195851,0.00652836,0.0195851,0.00652836,0.0195851,0.00652836,0.0195851,0.00652836
3,513.22,1.90451,3.59398,0.02834,0.30802,0.15228,0.09562,0.04109,1.8657,3.35213,0.03919,0.0287935,0.00959782,0.0287935,0.00959782,0.0287935,0.00959782,0.0287935,0.00959782
4,666.827,1.77531,3.23329,0.02618,0.26175,0.24261,0.17771,0.08533,1.73236,2.84384,0.03551,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
5,823.247,1.67811,2.94953,0.02438,0.33004,0.29743,0.24787,0.13022,1.60602,2.48595,0.03244,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
6,975.378,1.61457,2.75389,0.02291,0.38856,0.35051,0.31577,0.17462,1.53688,2.23372,0.03066,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,1124.6,1.57719,2.61197,0.02208,0.42299,0.3927,0.37251,0.20987,1.51424,2.11598,0.03002,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,1270.98,1.53732,2.53206,0.02153,0.47603,0.4093,0.41258,0.24618,1.44197,1.95526,0.02804,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,1425.75,1.49495,2.42429,0.02097,0.48995,0.44081,0.43546,0.26254,1.43076,1.90228,0.02747,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,1576.28,1.47736,2.34511,0.02046,0.53979,0.4639,0.48152,0.29439,1.4022,1.73648,0.02711,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,1723.65,1.44934,2.29797,0.01978,0.56114,0.45694,0.4957,0.30959,1.3699,1.67965,0.02616,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,1871.75,1.43348,2.2301,0.01948,0.58222,0.49282,0.53101,0.33079,1.35223,1.6517,0.02574,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,2024.17,1.42206,2.19296,0.0194,0.6072,0.51026,0.55754,0.35568,1.30774,1.56857,0.02472,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,2178.28,1.40058,2.14266,0.01899,0.61323,0.52969,0.57024,0.36818,1.28173,1.51407,0.02387,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,2327.79,1.37542,2.10346,0.01868,0.61667,0.54614,0.59455,0.38738,1.26301,1.45327,0.02343,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,2474.1,1.37039,2.06771,0.01846,0.64503,0.55901,0.61294,0.40355,1.24058,1.41276,0.02284,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,2616.52,1.35719,2.03272,0.01816,0.66418,0.56745,0.6263,0.41975,1.2303,1.38325,0.02264,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,2758.39,1.34923,2.00364,0.01791,0.6625,0.57527,0.63966,0.4286,1.20844,1.35621,0.02213,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,2905.07,1.33512,1.98509,0.01768,0.64507,0.59054,0.64307,0.43312,1.19849,1.34719,0.02188,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,3050.43,1.32361,1.94757,0.01755,0.66928,0.60722,0.66095,0.45073,1.18809,1.29069,0.02162,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,3194.57,1.3136,1.92178,0.01745,0.70191,0.60667,0.67728,0.46523,1.17799,1.24628,0.02126,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,3338.16,1.30141,1.8848,0.01722,0.71478,0.61129,0.68477,0.46992,1.16641,1.2446,0.021,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,3482.04,1.28748,1.86555,0.01704,0.71122,0.62289,0.69589,0.48392,1.14745,1.2073,0.02051,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,3621.53,1.28514,1.84889,0.01694,0.7367,0.6104,0.70126,0.48735,1.13693,1.20549,0.02036,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,3761.08,1.27623,1.83185,0.01669,0.73244,0.62403,0.70791,0.49353,1.13168,1.1781,0.02016,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,3906.37,1.26479,1.80674,0.01651,0.74117,0.63679,0.72003,0.50633,1.1171,1.15898,0.01972,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,4051.68,1.25421,1.77163,0.01642,0.74208,0.64296,0.72749,0.51341,1.11625,1.13558,0.0198,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,4195.77,1.24355,1.75298,0.01622,0.7476,0.65044,0.73577,0.52157,1.10198,1.11731,0.01945,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,4340.61,1.23665,1.72909,0.0161,0.74921,0.66083,0.73948,0.5247,1.10061,1.11571,0.01936,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,4484.77,1.22441,1.71185,0.01609,0.75458,0.66447,0.74267,0.53062,1.09039,1.09352,0.01908,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,4627.66,1.22237,1.67839,0.01574,0.75395,0.66948,0.74657,0.53554,1.08295,1.07897,0.0189,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,4766.01,1.21245,1.66826,0.0156,0.76017,0.66666,0.74992,0.53877,1.07756,1.07829,0.01876,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,4906.76,1.20671,1.65153,0.01552,0.77502,0.66248,0.7546,0.54356,1.07313,1.06499,0.01872,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,5052.57,1.19604,1.63278,0.01536,0.76766,0.65944,0.75503,0.54735,1.06624,1.05614,0.01858,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,5197.56,1.18897,1.60877,0.01531,0.76261,0.67272,0.7594,0.54946,1.06427,1.04865,0.01847,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,5341.94,1.17421,1.5934,0.01516,0.77901,0.66696,0.76351,0.55313,1.06007,1.03924,0.01832,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,5486.21,1.17707,1.58779,0.01493,0.76634,0.6845,0.76398,0.55469,1.05541,1.03639,0.01821,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,5630.68,1.15642,1.55956,0.01495,0.79149,0.67352,0.76931,0.56004,1.05561,1.02221,0.01821,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,5774.73,1.16427,1.54303,0.0147,0.78544,0.67855,0.77096,0.56304,1.05082,1.01574,0.0181,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,5914.84,1.14454,1.52567,0.01447,0.7812,0.69084,0.77282,0.56485,1.05157,1.00776,0.01807,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,6025.86,1.12425,1.25995,0.01739,0.78731,0.6947,0.77639,0.56725,1.05199,0.99686,0.01801,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,6118.58,1.11101,1.21833,0.01706,0.78778,0.68965,0.77691,0.56771,1.04779,0.9947,0.01788,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,6210.85,1.09815,1.18879,0.0166,0.77587,0.6976,0.77771,0.5694,1.04772,0.98867,0.01788,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,6303.49,1.08175,1.16349,0.01627,0.78968,0.69999,0.78054,0.57206,1.0475,0.99001,0.01782,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,6395.24,1.06707,1.12782,0.01597,0.78971,0.69988,0.78043,0.57263,1.0484,0.98917,0.01787,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,6486.71,1.05232,1.10462,0.01573,0.7928,0.69816,0.78023,0.57186,1.04761,0.99153,0.01783,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,6577.56,1.04393,1.08475,0.01559,0.80623,0.68881,0.77988,0.57246,1.04823,0.98916,0.01784,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,6668.7,1.03475,1.06973,0.01535,0.81213,0.68283,0.77991,0.57288,1.04764,0.98813,0.0178,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,6759.37,1.02185,1.04333,0.01514,0.78883,0.70259,0.78086,0.57269,1.0476,0.98961,0.0178,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,6850.94,1.0143,1.03376,0.01491,0.79562,0.69958,0.78139,0.57325,1.04843,0.9868,0.01782,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
