epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,21344.1,1.53058,2.06786,0.0094,0.59319,0.44975,0.48432,0.34533,1.33124,1.64159,0.01063,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,22060.2,1.5289,2.06202,0.00938,0.60303,0.44922,0.48714,0.34738,1.32908,1.63313,0.01059,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,22776.3,1.52771,2.05765,0.00937,0.60187,0.4522,0.48974,0.3494,1.32691,1.62704,0.01055,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,23493.1,1.52835,2.05294,0.00937,0.60215,0.45422,0.49213,0.35112,1.32457,1.62038,0.01052,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,24209.1,1.52202,2.0503,0.00935,0.59922,0.45661,0.49458,0.35318,1.32231,1.6143,0.01049,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,24926.3,1.52296,2.04609,0.00933,0.59917,0.46244,0.49769,0.35534,1.32007,1.60747,0.01047,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,25642,1.52549,2.0448,0.00935,0.59839,0.46376,0.49943,0.3566,1.3172,1.60308,0.01041,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,26358.7,1.52027,2.03852,0.00931,0.60341,0.46208,0.50227,0.35899,1.3164,1.59628,0.01041,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,27074.7,1.52064,2.03729,0.00931,0.60379,0.46213,0.50389,0.36036,1.31432,1.59312,0.01038,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,27790.5,1.51825,2.03299,0.00928,0.60199,0.46836,0.50514,0.3617,1.31187,1.58814,0.01034,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
