epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
19,8071.92,0.44414,0.94129,0.3259,0.64616,0.57669,0.62309,0.43122,0.37326,0.78438,0.37784,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
20,8454.02,0.4392,0.92982,0.32374,0.65066,0.57887,0.63802,0.44752,0.36305,0.77895,0.3602,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
21,9215.38,0.43713,0.92152,0.3238,0.65364,0.59229,0.64343,0.45401,0.36038,0.76984,0.36081,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
22,9571.11,0.43171,0.91747,0.31955,0.66407,0.60163,0.65927,0.46808,nan,nan,nan,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,10006,0.42807,0.90955,0.31879,0.67681,0.61581,0.6715,0.48014,0.35655,0.73494,0.35674,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,10343.8,0.42731,0.90956,0.31593,0.68299,0.61549,0.67521,0.4838,0.35024,0.74458,0.34624,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,10775.9,0.42736,0.89548,0.3134,0.70187,0.62461,0.69725,0.49984,0.34737,0.72155,0.34687,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,11192.5,0.42868,0.8862,0.31417,0.70316,0.62592,0.69543,0.49921,0.35129,0.71092,0.35519,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,11509.9,0.42443,0.88159,0.31457,0.71256,0.63441,0.70509,0.50556,0.34966,0.69238,0.35362,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,11826.3,0.42107,0.87786,0.31195,0.71625,0.64376,0.70952,0.5125,0.34715,0.70026,0.35221,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,12239.3,0.41429,0.87308,0.30842,0.71185,0.65816,0.7251,0.52232,0.34599,0.6823,0.35311,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,12642.3,0.41419,0.87146,0.31013,0.71619,0.66567,0.73261,0.53189,0.34115,0.67875,0.34367,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,13029.6,0.41493,0.85489,0.30606,0.7321,0.66276,0.73271,0.53392,0.34126,0.67253,0.34277,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,13405.3,0.41091,0.84771,0.3022,0.72662,0.67049,0.73753,0.53771,0.33851,0.66863,0.34224,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,13794,0.41223,0.85181,0.30343,0.72372,0.67866,0.74118,0.54349,0.33597,0.66491,0.33931,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,14187.7,0.411,0.84081,0.30446,0.74066,0.68156,0.75243,0.55097,0.33661,0.655,0.34332,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,14557.3,0.40668,0.83964,0.30112,0.75167,0.67952,0.75852,0.55804,0.33389,0.6518,0.34222,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,14879.1,0.40176,0.83848,0.29896,0.74647,0.69531,0.76142,0.56073,0.3315,0.64183,0.33694,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,15202.6,0.40353,0.83052,0.29619,0.73032,0.70673,0.76162,0.56551,0.3293,0.63899,0.33545,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,15543.9,0.39716,0.82569,0.29737,0.74859,0.69029,0.76203,0.56853,0.32788,0.63934,0.33163,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,15886.4,0.40001,0.81488,0.29542,0.75965,0.69668,0.77133,0.57583,0.32509,0.63016,0.32973,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,16228.2,0.4005,0.81844,0.29553,0.7561,0.70949,0.77489,0.57697,0.32489,0.62987,0.32895,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,358.078,0.39626,0.80697,0.29238,0.75748,0.71307,0.77851,0.58253,0.32193,0.62126,0.32557,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,790.542,0.39317,0.81227,0.29407,0.7616,0.72226,0.78359,0.5849,0.32213,0.62072,0.32888,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,1225.63,0.39899,0.81314,0.29264,0.75663,0.72089,0.78377,0.5859,0.32092,0.61886,0.32624,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,1624.29,0.39132,0.80903,0.29122,0.75881,0.71925,0.78614,0.5892,0.32234,0.61277,0.3312,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,2014.36,0.39044,0.81013,0.29014,0.76225,0.72655,0.78787,0.58913,0.32153,0.6167,0.32834,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,2410.11,0.38877,0.79619,0.28652,0.76554,0.72439,0.79145,0.59463,0.31974,0.61348,0.32556,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,2769.82,0.3901,0.78672,0.28573,0.77607,0.71243,0.79324,0.59685,0.3186,0.61285,0.32393,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,3094.91,0.38734,0.7935,0.28723,0.76899,0.72722,0.7941,0.59731,0.3191,0.60727,0.32954,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,3414.07,0.38865,0.80168,0.29217,0.76652,0.73633,0.79647,0.59881,0.31944,0.60304,0.32965,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,3726.91,0.38528,0.791,0.2878,0.77314,0.72921,0.79702,0.60022,0.31723,0.60481,0.32552,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,4036.81,0.3881,0.77994,0.28531,0.77208,0.73711,0.79916,0.60258,0.31686,0.60264,0.3268,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,4358.18,0.38364,0.77617,0.28312,0.77655,0.73909,0.8015,0.60435,0.31631,0.60051,0.32479,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,4692.84,0.38705,0.78241,0.28403,0.77842,0.73794,0.80335,0.60654,0.31501,0.60007,0.32529,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,5023.42,0.37841,0.77055,0.28043,0.78202,0.73912,0.80712,0.60982,0.31371,0.59735,0.32442,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,5352.42,0.37653,0.76474,0.28105,0.78495,0.73665,0.80813,0.61097,0.3136,0.59437,0.32328,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,5671.48,0.38774,0.77077,0.28629,0.7807,0.74235,0.80856,0.61121,0.31425,0.59272,0.32404,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,5988.97,0.37575,0.75873,0.27909,0.78324,0.74086,0.80851,0.61234,0.31224,0.59456,0.32182,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,6316.09,0.38186,0.76611,0.27859,0.78262,0.74327,0.80973,0.61304,0.31259,0.59138,0.32344,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,6627.19,0.37931,0.77147,0.27919,0.7828,0.7472,0.81128,0.61431,0.31184,0.59051,0.32377,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,6945.06,0.37207,0.75035,0.27465,0.78005,0.75551,0.81249,0.61637,0.31122,0.58723,0.32169,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,7258.93,0.37242,0.75661,0.27682,0.78,0.75278,0.81408,0.61736,0.31064,0.58643,0.32254,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,7557.65,0.37999,0.77041,0.28058,0.77615,0.75928,0.81462,0.61796,0.31049,0.58542,0.3224,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,7869.18,0.36623,0.75065,0.27373,0.77702,0.757,0.81545,0.61929,0.31056,0.58361,0.32243,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,8180.71,0.39738,0.77073,0.28745,0.78106,0.75188,0.81441,0.61857,0.31074,0.58333,0.32224,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,8501.45,0.3805,0.75222,0.27836,0.77964,0.75668,0.815,0.61957,0.31183,0.58244,0.32408,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,8822.94,0.38185,0.74296,0.27725,0.78505,0.75594,0.81669,0.62011,0.31205,0.5807,0.32448,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,9134.43,0.38868,0.74954,0.28507,0.78709,0.75278,0.81793,0.62082,0.3119,0.58039,0.32416,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,9445.84,0.36876,0.73422,0.27184,0.78365,0.75787,0.81782,0.62045,0.31119,0.58084,0.32384,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,9745.31,0.37315,0.7363,0.2753,0.78581,0.75759,0.81866,0.62147,0.31158,0.57842,0.32525,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,10055.8,0.38502,0.74938,0.28435,0.78854,0.75574,0.81812,0.62127,0.31171,0.57785,0.32563,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,10358.6,0.36249,0.7191,0.26774,0.79154,0.7548,0.81936,0.62242,0.31163,0.57646,0.32549,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,10658.4,0.3569,0.71559,0.26332,0.79359,0.75735,0.82067,0.62338,0.31138,0.57662,0.32608,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,10962.2,0.38829,0.74125,0.28331,0.79344,0.75853,0.82064,0.62301,0.31084,0.57724,0.32505,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,11254.6,0.36213,0.71631,0.26777,0.79212,0.76016,0.82142,0.62373,0.3101,0.5767,0.32444,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,11570.9,0.36836,0.72065,0.26937,0.79271,0.75904,0.82215,0.6245,0.3104,0.57517,0.3251,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,11905.6,0.35399,0.71044,0.2656,0.7881,0.7622,0.82253,0.62528,0.3103,0.57433,0.32503,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,12231.8,0.35211,0.70232,0.26041,0.78962,0.76181,0.82303,0.62562,0.3101,0.57387,0.32461,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,12549.6,0.34867,0.70666,0.26184,0.79236,0.76265,0.82346,0.62622,0.30998,0.57324,0.32445,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,12860.3,0.35781,0.7012,0.26382,0.79038,0.76471,0.82421,0.62699,0.30953,0.57329,0.32401,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,13175,0.34993,0.70138,0.25963,0.78995,0.76501,0.82426,0.62701,0.3096,0.57271,0.32389,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,13489.8,0.35083,0.70819,0.26216,0.7905,0.7648,0.82509,0.6278,0.30855,0.57286,0.3224,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,13802.1,0.35629,0.70878,0.26516,0.79202,0.7653,0.82563,0.62821,0.30846,0.57213,0.32344,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,14114.2,0.34989,0.70225,0.26086,0.79138,0.77007,0.82587,0.62853,0.30783,0.57291,0.32251,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,14424.3,0.3453,0.69702,0.25699,0.79306,0.7669,0.82677,0.62928,0.30795,0.57206,0.32282,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,14742.7,0.36742,0.70677,0.26785,0.79405,0.76752,0.82714,0.62968,0.30749,0.57198,0.32231,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,15052.1,0.36627,0.70799,0.26781,0.79402,0.7653,0.82711,0.62994,0.30768,0.57149,0.32256,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,15370.8,0.34566,0.69113,0.25832,0.79495,0.76623,0.82766,0.63092,0.30779,0.57065,0.32283,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,15669,0.34429,0.68456,0.25691,0.79217,0.76723,0.82748,0.63132,0.30759,0.56974,0.32205,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,15977.6,0.37118,0.6989,0.2738,0.79033,0.76993,0.82749,0.63208,0.30728,0.5701,0.32084,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,16287.1,0.3453,0.68921,0.25676,0.79223,0.7692,0.82877,0.63271,0.30747,0.56964,0.32149,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,16578.4,0.3408,0.6833,0.25324,0.79212,0.77075,0.82952,0.63342,0.30746,0.56826,0.32186,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,16881.2,0.3381,0.6794,0.25254,0.79491,0.77079,0.83018,0.63411,0.30751,0.5674,0.32239,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,17185.5,0.33885,0.68094,0.25203,0.79666,0.76876,0.83074,0.63478,0.30669,0.56782,0.32131,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,17476.2,0.33575,0.6733,0.24915,0.79686,0.77029,0.8306,0.63471,0.30624,0.56787,0.32068,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,17778.9,0.33344,0.67379,0.25019,0.79717,0.76986,0.83182,0.63607,0.30637,0.56637,0.32068,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,18069.7,0.33627,0.66685,0.25016,0.7964,0.77121,0.83131,0.63587,0.30607,0.56577,0.32081,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,18359.8,0.33023,0.6657,0.24663,0.79849,0.77073,0.83197,0.63657,0.3057,0.56498,0.3203,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,18650,0.33252,0.66627,0.24723,0.7987,0.77077,0.83227,0.63683,0.3058,0.56396,0.32009,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,18940.7,0.34813,0.67186,0.25471,0.80097,0.7722,0.83305,0.63756,0.30578,0.56293,0.31996,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,19232,0.33141,0.6599,0.2446,0.80473,0.76758,0.83256,0.63747,0.30527,0.5632,0.3193,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,19522.4,0.33065,0.66091,0.24369,0.80576,0.76635,0.83306,0.63813,0.30562,0.56134,0.3196,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,19813.2,0.32923,0.64977,0.24405,0.80643,0.76669,0.83318,0.63816,0.30559,0.5606,0.32008,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,20104.4,0.33179,0.65567,0.2461,0.80708,0.76717,0.83379,0.63916,0.30497,0.56025,0.31923,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,20396,0.33726,0.66212,0.24808,0.80533,0.76816,0.83422,0.63962,0.3052,0.55956,0.31967,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,20687.4,0.32871,0.65517,0.24338,0.80598,0.76712,0.83373,0.63954,0.30461,0.56049,0.31906,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,20978,0.32442,0.65166,0.24209,0.80476,0.76907,0.83377,0.64016,0.30402,0.56101,0.31832,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,21269.1,0.3247,0.64399,0.24144,0.80739,0.76828,0.83442,0.64099,0.30394,0.55978,0.31825,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,21560.2,0.31939,0.63719,0.23877,0.80684,0.76966,0.83544,0.64174,0.30353,0.55999,0.31764,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,21851.5,0.3186,0.63816,0.23778,0.80593,0.77177,0.8358,0.64167,0.30297,0.56047,0.31715,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,22142,0.32181,0.63613,0.23832,0.80364,0.77326,0.83541,0.64175,0.30294,0.55977,0.31644,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,22432.9,0.31836,0.6387,0.2363,0.80483,0.77304,0.83562,0.64262,0.30319,0.55827,0.31657,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,22723.6,0.31847,0.63198,0.23626,0.80488,0.77351,0.83564,0.64303,0.30284,0.55842,0.31612,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,23014.9,0.31515,0.62908,0.23528,0.808,0.77252,0.83605,0.64354,0.30294,0.55762,0.31648,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,23306,0.31399,0.62789,0.2341,0.80754,0.77237,0.83665,0.64382,0.3032,0.55653,0.31677,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,23596.7,0.31124,0.62512,0.23426,0.8104,0.77037,0.83734,0.6443,0.30311,0.55578,0.31687,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,23887.7,0.31066,0.62497,0.23074,0.80939,0.77285,0.8376,0.6442,0.30334,0.55516,0.31771,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,24178.1,0.30995,0.62006,0.2305,0.811,0.7732,0.83812,0.64502,0.30288,0.55408,0.31636,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,24469.1,0.31352,0.61502,0.2308,0.81115,0.77273,0.83835,0.64523,0.30261,0.55428,0.31605,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,24760,0.30837,0.61177,0.23139,0.80866,0.77431,0.838,0.64526,0.30251,0.55377,0.31595,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,25050.4,0.32268,0.61608,0.23486,0.8096,0.77245,0.83827,0.64593,0.30258,0.5525,0.31637,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,25341.1,0.31496,0.61096,0.23267,0.81047,0.77381,0.83853,0.64595,0.30202,0.55247,0.31569,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,25632.1,0.30631,0.6084,0.22943,0.81088,0.77414,0.83903,0.64622,0.30204,0.55227,0.31565,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,25923.2,0.30604,0.60795,0.22738,0.81051,0.77605,0.83929,0.64679,0.30185,0.55133,0.31572,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,26214.3,0.30444,0.59839,0.22619,0.81193,0.77638,0.83971,0.64708,0.30131,0.55094,0.31466,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,26504.7,0.30196,0.59579,0.22511,0.81365,0.7764,0.84008,0.64745,0.30156,0.55056,0.31523,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,26795,0.30262,0.59425,0.22623,0.81055,0.77884,0.84031,0.64785,0.30139,0.54894,0.315,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,27085.3,0.30271,0.59558,0.22476,0.80946,0.7811,0.84069,0.64842,0.30097,0.54883,0.31382,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,27375.9,0.29862,0.59698,0.22272,0.80915,0.78244,0.84066,0.64858,0.301,0.54917,0.31409,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,27666.6,0.29949,0.59233,0.22195,0.80922,0.78266,0.84096,0.64887,0.30088,0.54808,0.31394,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,27957.3,0.29665,0.58734,0.2208,0.80877,0.78201,0.84059,0.64894,0.30083,0.54783,0.31368,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,28248.2,0.29675,0.58095,0.21932,0.80876,0.78018,0.84131,0.64932,0.30105,0.54702,0.31414,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,28540.1,0.29499,0.5797,0.21937,0.81053,0.78014,0.84148,0.64968,0.30141,0.54575,0.31436,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,28831.9,0.29486,0.57757,0.21721,0.81199,0.77956,0.84191,0.65021,0.3016,0.54538,0.31481,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,29123.1,0.29171,0.57388,0.215,0.81391,0.77825,0.8417,0.65011,0.30162,0.54506,0.31485,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,29414.1,0.28896,0.57312,0.2149,0.81162,0.77931,0.84122,0.64999,0.30144,0.545,0.31466,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,29705.1,0.29022,0.57175,0.21341,0.8155,0.77889,0.84244,0.65094,0.30167,0.54391,0.31483,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,29997,0.28756,0.56728,0.21217,0.81659,0.77972,0.84259,0.65133,0.30185,0.54343,0.31468,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,30287.8,0.28638,0.57072,0.21289,0.8113,0.78364,0.8426,0.65166,0.30167,0.54297,0.31489,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,30578.7,0.28686,0.56301,0.21293,0.81091,0.78539,0.84233,0.65167,0.30132,0.54298,0.31453,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,30870.5,0.28539,0.56224,0.21119,0.81183,0.78404,0.84285,0.65191,0.30145,0.54236,0.3153,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,31161.7,0.24444,0.4162,0.19944,0.81641,0.78049,0.84351,0.65257,0.30073,0.54348,0.31363,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
