epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
15,3817.2,1.4835,1.96009,0.00908,0.57663,0.42203,0.45411,0.31808,1.36857,1.70595,0.01119,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538
16,4444.82,1.47764,1.94714,0.00902,0.58343,0.42139,0.45636,0.31994,1.36375,1.69892,0.01113,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
17,5105.58,1.47221,1.93318,0.00896,0.57651,0.4264,0.45967,0.32259,1.36014,1.69106,0.01108,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472
18,5735.63,1.46788,1.92247,0.0089,0.57711,0.43021,0.46242,0.32419,1.35744,1.6819,0.01104,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
19,6390.62,1.46699,1.91227,0.00889,0.58433,0.43104,0.46741,0.32833,1.3521,1.67451,0.01098,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
20,7042.19,1.45945,1.90549,0.00888,0.58877,0.43327,0.47073,0.33148,1.34841,1.6662,0.01092,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,7659.53,1.4567,1.89873,0.00884,0.5924,0.43799,0.47511,0.33538,1.34506,1.65833,0.01088,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,8269.76,1.45469,1.88764,0.00881,0.59238,0.43977,0.47773,0.33783,1.34106,1.6474,0.01084,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,8880,1.45292,1.88218,0.00879,0.58835,0.44846,0.4824,0.3417,1.33691,1.63831,0.01076,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,9488.15,1.45095,1.87709,0.00875,0.59915,0.44832,0.48661,0.34531,1.3322,1.6301,0.0107,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,10098.3,1.44734,1.86974,0.00872,0.60296,0.45056,0.49041,0.34811,1.32923,1.62144,0.01065,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,10708.9,1.44565,1.86359,0.00871,0.58827,0.45895,0.49431,0.35114,1.32437,1.61409,0.01059,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,11321.4,1.44324,1.85445,0.00865,0.60252,0.45866,0.49788,0.35441,1.32029,1.6065,0.01054,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,11933.6,1.4421,1.84762,0.00867,0.6054,0.46331,0.50162,0.35718,1.31683,1.59828,0.01049,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,12544.9,1.43814,1.84315,0.00862,0.60589,0.465,0.5045,0.35988,1.31489,1.58859,0.01046,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,13157.3,1.43896,1.83935,0.0086,0.60908,0.46458,0.5071,0.36214,1.31191,1.58263,0.01042,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,13769.6,1.43568,1.83653,0.00857,0.61542,0.46689,0.51022,0.36442,1.3087,1.5771,0.01037,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,14382.1,1.43365,1.82974,0.00856,0.61942,0.47003,0.51324,0.36701,1.30691,1.56855,0.01034,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,14992.6,1.43539,1.8269,0.00856,0.62889,0.46875,0.51548,0.36929,1.30423,1.56074,0.01031,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,15603.2,1.43103,1.82265,0.00856,0.63196,0.47128,0.51783,0.37113,1.30288,1.5543,0.01028,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,16214,1.43102,1.81922,0.00854,0.62959,0.476,0.52034,0.37286,1.30061,1.54889,0.01026,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,16824.3,1.43173,1.81887,0.00854,0.63068,0.47701,0.52287,0.37506,1.29821,1.54294,0.01022,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,17434,1.42789,1.8099,0.00851,0.62766,0.48215,0.52474,0.37677,1.29764,1.53538,0.0102,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,18044.8,1.42745,1.80964,0.00852,0.63075,0.4865,0.52725,0.37824,1.29545,1.53019,0.01019,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,18654.2,1.42753,1.80645,0.00849,0.63523,0.48429,0.52856,0.37915,1.29495,1.52484,0.01016,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,19264.9,1.42528,1.80569,0.0085,0.64974,0.4794,0.53005,0.38052,1.29205,1.52129,0.01014,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,19875.2,1.42555,1.80289,0.00847,0.64782,0.48012,0.53053,0.38153,1.29068,1.51666,0.01012,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,20486.2,1.41996,1.79728,0.00845,0.64305,0.48355,0.53202,0.38289,1.28874,1.51375,0.01009,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,21097.7,1.41913,1.79252,0.00846,0.64653,0.48346,0.53409,0.38437,1.28741,1.50865,0.01006,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,21707.7,1.41998,1.79159,0.00842,0.65314,0.48222,0.53549,0.38529,1.28579,1.50478,0.01006,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,22317.3,1.42114,1.78994,0.00845,0.65035,0.48385,0.53615,0.38601,1.28414,1.50162,0.01002,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,22930,1.4216,1.78656,0.00843,0.64875,0.48816,0.53839,0.3877,1.28278,1.49678,0.01001,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,23539.5,1.41805,1.78199,0.00841,0.65067,0.48728,0.53843,0.38787,1.28104,1.49544,0.00999,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,24149.5,1.417,1.78211,0.00839,0.64997,0.49031,0.53964,0.38898,1.28071,1.4924,0.00999,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,24758.8,1.41539,1.77672,0.00839,0.65299,0.49116,0.54102,0.39006,1.27942,1.48973,0.00998,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,25369.6,1.41466,1.7733,0.00838,0.65017,0.49391,0.54295,0.39137,1.27918,1.48536,0.00998,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,25981.5,1.41249,1.77262,0.00837,0.65492,0.49277,0.54316,0.39207,1.27856,1.4833,0.00995,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,26591.8,1.4136,1.77152,0.00834,0.65054,0.49155,0.54339,0.39239,1.27562,1.48199,0.0099,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,27200.8,1.41272,1.76567,0.00835,0.65044,0.49267,0.54459,0.39316,1.27529,1.48033,0.00991,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,27810.2,1.41227,1.76237,0.0083,0.64705,0.49657,0.54536,0.39388,1.27443,1.47741,0.00991,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,28420.3,1.41062,1.76398,0.00835,0.63817,0.50089,0.54627,0.39438,1.27464,1.47328,0.0099,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,29030.6,1.41069,1.76399,0.00832,0.65403,0.49647,0.54761,0.39553,1.27426,1.46964,0.00988,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,29639.5,1.40552,1.75583,0.00832,0.65331,0.49711,0.5485,0.39583,1.27343,1.46893,0.00988,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,30248.7,1.40869,1.75817,0.00829,0.65038,0.50008,0.54969,0.39676,1.27298,1.46647,0.00988,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,30859.1,1.40647,1.75354,0.0083,0.64995,0.50106,0.55056,0.39726,1.27295,1.46366,0.00987,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,31468.6,1.4079,1.75317,0.00831,0.65412,0.50119,0.55119,0.39812,1.27151,1.46033,0.00986,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,32079.1,1.40537,1.74925,0.00829,0.65432,0.50388,0.55146,0.39812,1.27035,1.45767,0.00986,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,32687.9,1.40894,1.74969,0.00826,0.65748,0.50309,0.55228,0.39865,1.27064,1.45504,0.00986,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,33296.7,1.40311,1.74424,0.00829,0.65836,0.50283,0.55319,0.39914,1.27144,1.45157,0.00988,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,33906.1,1.40342,1.74507,0.00825,0.66053,0.50407,0.55376,0.3999,1.2715,1.45142,0.00987,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,34513.8,1.40175,1.74144,0.00824,0.65709,0.50402,0.55349,0.39947,1.27103,1.4506,0.00987,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,35121.3,1.40273,1.7384,0.00823,0.64738,0.50607,0.55348,0.39992,1.26955,1.44978,0.00987,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,35729.1,1.40038,1.73985,0.00823,0.65483,0.50334,0.55465,0.40058,1.26774,1.44878,0.00984,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,36338.5,1.40253,1.73492,0.00822,0.66387,0.50043,0.55501,0.40119,1.26684,1.44671,0.00982,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,36948.2,1.39979,1.73666,0.00824,0.65937,0.50467,0.55542,0.40201,1.26623,1.44533,0.00981,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,37557.3,1.39979,1.73607,0.00822,0.65725,0.5058,0.5557,0.4024,1.26499,1.44388,0.0098,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,38165.4,1.39728,1.72958,0.00822,0.65641,0.50567,0.55642,0.40289,1.26504,1.44021,0.00979,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,38773.5,1.39545,1.72644,0.00824,0.65404,0.50777,0.55634,0.40339,1.26665,1.43816,0.0098,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,39381.4,1.40016,1.72792,0.0082,0.6562,0.50641,0.557,0.40341,1.26568,1.43683,0.00979,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,39989.6,1.39565,1.72511,0.00819,0.65484,0.51189,0.55921,0.40497,1.26467,1.43512,0.00979,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,40598,1.39925,1.72556,0.00818,0.64738,0.51579,0.56025,0.40606,1.26268,1.43502,0.00976,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,41205.6,1.39413,1.72172,0.00817,0.64842,0.51388,0.55946,0.4058,1.26089,1.43594,0.00974,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,41814.3,1.3951,1.72409,0.00818,0.65544,0.51084,0.55992,0.40619,1.26076,1.43342,0.00973,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,42421.3,1.39566,1.71888,0.00817,0.658,0.51014,0.56023,0.40661,1.26123,1.43252,0.00974,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,43029.6,1.39139,1.71334,0.00817,0.65583,0.51215,0.56087,0.40692,1.2607,1.43124,0.00974,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,43638,1.39295,1.71239,0.00815,0.64615,0.51619,0.56101,0.40696,1.26133,1.42896,0.00975,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,44248.1,1.3902,1.70917,0.00816,0.6475,0.51683,0.56198,0.40738,1.26114,1.4269,0.00974,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,44856.4,1.3915,1.71304,0.00814,0.64361,0.52,0.56166,0.40723,1.26104,1.42493,0.00974,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,45464.2,1.392,1.71056,0.00811,0.64378,0.52,0.56257,0.40783,1.25878,1.42628,0.00972,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,46072.9,1.39228,1.71011,0.00815,0.64438,0.52055,0.56301,0.40809,1.25857,1.42446,0.00972,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,46681,1.3909,1.70536,0.00813,0.64748,0.51967,0.56342,0.40866,1.25833,1.42355,0.00972,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,47289.8,1.39155,1.7087,0.00812,0.64968,0.51747,0.56318,0.40839,1.25842,1.42254,0.00973,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,47898.5,1.38953,1.70121,0.0081,0.64412,0.52248,0.56314,0.40786,1.25754,1.42335,0.00972,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,48508,1.38773,1.70577,0.00811,0.65208,0.51655,0.56463,0.40899,1.25606,1.42229,0.00971,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,49118.6,1.38929,1.69863,0.0081,0.65772,0.51389,0.56436,0.40906,1.25602,1.42144,0.00971,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,49728,1.38548,1.70055,0.00808,0.65399,0.51864,0.56499,0.40944,1.25671,1.41928,0.00973,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,50336.8,1.38695,1.69693,0.00808,0.65768,0.51591,0.56507,0.40988,1.25655,1.41757,0.00971,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,50948.3,1.3849,1.69688,0.00809,0.66116,0.51611,0.56531,0.40994,1.25659,1.4174,0.00971,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,51561,1.38262,1.69292,0.00808,0.66628,0.51352,0.56494,0.40987,1.25604,1.4169,0.0097,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,52172.5,1.38448,1.69202,0.00803,0.65962,0.51907,0.56574,0.41023,1.25434,1.41777,0.00967,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,52786.7,1.38269,1.69289,0.00806,0.66806,0.51168,0.56497,0.41004,1.25257,1.4194,0.00966,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,53398.4,1.38309,1.69019,0.00806,0.67002,0.51238,0.56535,0.41071,1.25287,1.417,0.00966,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,54011.2,1.38344,1.6877,0.00804,0.66652,0.5123,0.56704,0.41191,1.25221,1.41497,0.00965,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,54621.5,1.38254,1.68653,0.00806,0.66542,0.51612,0.56828,0.41276,1.25269,1.41282,0.00968,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,55232.6,1.38227,1.68455,0.00804,0.67244,0.51405,0.56857,0.41284,1.25198,1.41274,0.00967,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,55842.5,1.38056,1.68114,0.00804,0.66697,0.51975,0.56994,0.41356,1.25158,1.4119,0.00966,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,56447.9,1.38084,1.68265,0.00802,0.66528,0.51818,0.57067,0.4144,1.25069,1.4116,0.00964,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,57057.6,1.37968,1.68403,0.00801,0.66628,0.52007,0.57109,0.41483,1.25032,1.4102,0.00963,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,57667,1.37699,1.679,0.00802,0.66149,0.52304,0.57153,0.41522,1.24909,1.40882,0.00962,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,58438.1,1.37987,1.67605,0.008,0.6646,0.5236,0.57172,0.41526,1.24884,1.4066,0.00961,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,59264.7,1.37693,1.6708,0.00797,0.65767,0.5278,0.57186,0.41528,1.24787,1.40577,0.0096,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,60059.1,1.3776,1.67494,0.008,0.65903,0.52546,0.57159,0.41472,1.24771,1.40658,0.0096,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,60874,1.37809,1.67277,0.00799,0.66155,0.5239,0.57147,0.4148,1.24783,1.40584,0.0096,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,61693.7,1.37455,1.66811,0.008,0.66142,0.52536,0.57172,0.41538,1.24783,1.40402,0.00961,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,62426,1.37446,1.6709,0.00795,0.65921,0.5263,0.57245,0.41604,1.24616,1.40422,0.00958,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,63206.3,1.37514,1.66914,0.00798,0.66104,0.52179,0.57169,0.41548,1.24629,1.40294,0.0096,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,63945.8,1.37463,1.66678,0.00796,0.66576,0.52147,0.57265,0.4164,1.24601,1.40077,0.00961,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,64726.9,1.37468,1.66188,0.00794,0.65951,0.52495,0.57352,0.41701,1.24582,1.39815,0.00959,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,65543.9,1.37375,1.66204,0.00796,0.66474,0.5227,0.57448,0.41783,1.24484,1.39794,0.00959,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,66308.1,1.37595,1.66323,0.00793,0.66775,0.52471,0.57427,0.41779,1.24537,1.39598,0.0096,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,67216.4,1.37456,1.66293,0.00795,0.67491,0.52155,0.57494,0.41781,1.24478,1.39559,0.0096,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,67978.3,1.37041,1.65942,0.00793,0.67051,0.52495,0.57574,0.41828,1.24452,1.39456,0.0096,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,68651.4,1.36999,1.65881,0.00795,0.66723,0.52671,0.57587,0.41837,1.24429,1.39248,0.00957,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,69327.2,1.3695,1.65365,0.00793,0.66716,0.52695,0.57604,0.41869,1.24397,1.39373,0.00956,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,70001.8,1.36813,1.65552,0.00793,0.6614,0.52779,0.57662,0.41907,1.24344,1.39194,0.00957,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,70635.3,1.36925,1.65228,0.00791,0.6602,0.53023,0.57681,0.41975,1.24346,1.3898,0.00955,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,71246.5,1.37015,1.65053,0.00792,0.65345,0.53196,0.57607,0.41947,1.24298,1.38761,0.00955,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,71857.5,1.36892,1.65066,0.0079,0.65734,0.53144,0.57649,0.41935,1.24281,1.3863,0.00954,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,72470.4,1.36813,1.64895,0.00791,0.65558,0.53218,0.57578,0.41927,1.24169,1.38685,0.00952,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,73082.6,1.36462,1.64404,0.00791,0.66195,0.52917,0.57672,0.41975,1.24179,1.38567,0.00952,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,73695,1.366,1.64535,0.0079,0.66395,0.52979,0.57665,0.41981,1.24211,1.38721,0.00952,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,74303.7,1.36637,1.64488,0.00788,0.66522,0.52943,0.57686,0.41998,1.24239,1.38525,0.00952,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,74911.9,1.36436,1.64511,0.00789,0.66026,0.53067,0.57669,0.41968,1.24081,1.38591,0.00951,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,75521.6,1.36512,1.64125,0.00788,0.66232,0.53012,0.57731,0.41987,1.23938,1.38696,0.00948,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,76130.7,1.36398,1.63911,0.00787,0.65685,0.53201,0.57742,0.42026,1.23927,1.38469,0.00947,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,76907.4,1.36161,1.63807,0.00787,0.65101,0.53774,0.57776,0.42089,1.23978,1.384,0.00949,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,77935.5,1.36321,1.63583,0.00787,0.6629,0.53619,0.57906,0.42145,1.23966,1.383,0.00949,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,78976.6,1.36318,1.63496,0.00786,0.66459,0.53408,0.57928,0.42217,1.23865,1.38274,0.00948,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,79965.5,1.36271,1.63456,0.00784,0.66496,0.53356,0.57976,0.42255,1.23857,1.38146,0.00949,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,80915.9,1.36072,1.63361,0.00784,0.66971,0.52766,0.57985,0.42264,1.23843,1.38011,0.00948,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,81798.8,1.36466,1.63302,0.00784,0.66871,0.53072,0.58067,0.42283,1.23843,1.38002,0.00947,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,82709.7,1.36317,1.63091,0.0078,0.6708,0.52869,0.58025,0.42242,1.23781,1.37961,0.00946,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,83549.6,1.35955,1.62548,0.00782,0.66158,0.53311,0.58115,0.42307,1.23755,1.37976,0.00946,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,84381.2,1.35751,1.62484,0.00781,0.66328,0.53442,0.58179,0.4235,1.23824,1.37886,0.00947,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,85219.5,1.35634,1.62374,0.00782,0.67693,0.52859,0.58266,0.42428,1.23915,1.37561,0.00947,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,86026.6,1.35934,1.62367,0.00781,0.66389,0.53604,0.58342,0.42451,1.23894,1.37465,0.00946,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,86941.7,1.35834,1.62252,0.0078,0.6723,0.53633,0.58409,0.42525,1.23881,1.37278,0.00946,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
