epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,6501.89,1.26805,1.81699,0.01687,0.75212,0.63777,0.72905,0.51852,1.10199,1.12955,0.0195,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,6690.81,1.26612,1.79646,0.01651,0.73138,0.66223,0.7315,0.52151,1.09218,1.1261,0.01927,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,6873.05,1.25926,1.78912,0.01646,0.74103,0.64622,0.73207,0.52288,1.08714,1.12549,0.01918,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,7052.64,1.2611,1.77228,0.0165,0.74097,0.66259,0.73738,0.52947,1.0882,1.10148,0.01913,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,7344.2,1.24803,1.77334,0.01631,0.74779,0.66423,0.74442,0.53642,1.07805,1.09409,0.01887,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,7639.08,1.24686,1.74564,0.01631,0.74545,0.67631,0.74979,0.54118,1.07237,1.07469,0.01877,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,7819.71,1.24037,1.72759,0.01629,0.75019,0.67188,0.75129,0.5438,1.07112,1.06253,0.01867,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,7988.87,1.24678,1.73717,0.01616,0.75767,0.67827,0.75689,0.54791,1.05974,1.06096,0.01847,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,8243.05,1.22685,1.7159,0.01619,0.77575,0.66995,0.75905,0.55073,1.05624,1.06235,0.01829,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,8428.23,1.23914,1.70889,0.016,0.76996,0.67494,0.76282,0.556,1.04957,1.04517,0.01813,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,8650.86,1.22516,1.69514,0.01588,0.76389,0.68436,0.76461,0.55924,1.04903,1.03768,0.01814,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,8966.89,1.21855,1.6967,0.01589,0.75854,0.69717,0.76942,0.56196,1.04609,1.03368,0.01803,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,9170.24,1.21357,1.66751,0.01587,0.76521,0.69193,0.7723,0.56381,1.04473,1.02467,0.01802,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,9491.08,1.2103,1.65509,0.01573,0.77463,0.69338,0.7736,0.56738,1.04337,1.01705,0.01799,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,9672.19,1.21146,1.64398,0.01572,0.76576,0.70201,0.77652,0.57109,1.04281,1.00542,0.01796,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,9903.89,1.21102,1.65927,0.01573,0.77523,0.7034,0.78015,0.57416,1.03435,1.00686,0.01783,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,10112.5,1.20364,1.63841,0.0155,0.77363,0.70905,0.78284,0.57654,1.02811,1.00373,0.01764,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,10273.4,1.20191,1.6241,0.01559,0.78424,0.6993,0.78269,0.57773,1.02566,0.99872,0.01754,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,10443.3,1.1961,1.61321,0.01547,0.77916,0.70652,0.78246,0.5794,1.02243,0.99529,0.01747,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,10727.3,1.18539,1.60371,0.01533,0.78216,0.70393,0.78381,0.58193,1.02104,0.98927,0.01746,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,10903.1,1.18612,1.60178,0.01531,0.79515,0.68948,0.78323,0.58142,1.01543,0.98991,0.01734,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,11192.9,1.18799,1.60175,0.01537,0.76899,0.71192,0.78452,0.58396,1.0124,0.98748,0.01725,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,11367.5,1.17537,1.5932,0.01513,0.77615,0.71345,0.78716,0.58674,1.00865,0.98575,0.0172,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,11542.4,1.18076,1.59019,0.01521,0.78278,0.71077,0.78841,0.58801,1.00572,0.98493,0.0171,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,11719.5,1.17821,1.56883,0.01516,0.78729,0.70443,0.78942,0.58917,1.00565,0.97954,0.01708,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,11929.3,1.17733,1.57453,0.01515,0.78807,0.70759,0.79254,0.59105,1.00476,0.97689,0.01707,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,12134.4,1.17442,1.55631,0.01515,0.78003,0.71634,0.7932,0.59297,1.00222,0.97564,0.01698,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,12340,1.16955,1.53409,0.01496,0.78202,0.71799,0.79464,0.59431,1.0026,0.96834,0.01698,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,12540.4,1.16779,1.53657,0.01491,0.78197,0.71894,0.79653,0.5956,0.99943,0.96819,0.01689,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,12740.2,1.16259,1.5174,0.01482,0.79319,0.71601,0.79771,0.59637,0.99741,0.96623,0.01683,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,12935.1,1.16098,1.52015,0.0148,0.79774,0.71707,0.79923,0.59768,0.99674,0.96363,0.0168,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,13132.2,1.16395,1.52539,0.01482,0.79534,0.71934,0.80037,0.59946,0.99606,0.9595,0.01676,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,13322.2,1.15332,1.50652,0.0147,0.79241,0.72417,0.80148,0.60143,0.99408,0.95841,0.01674,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,13515.2,1.15027,1.49716,0.01474,0.80572,0.71346,0.80103,0.60164,0.99338,0.95754,0.01672,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,13713,1.14753,1.49927,0.01461,0.8016,0.71804,0.80181,0.60298,0.99323,0.95403,0.0167,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,13910.2,1.15379,1.49593,0.01474,0.80623,0.71796,0.80159,0.6032,0.99201,0.95371,0.01667,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,14107.8,1.14468,1.48315,0.01461,0.80632,0.71782,0.80167,0.60342,0.99197,0.9532,0.01665,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,14313.1,1.13519,1.47491,0.01447,0.79834,0.72458,0.80235,0.60416,0.99101,0.95275,0.01663,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,14493.1,1.13772,1.45791,0.01454,0.80312,0.72312,0.80345,0.60528,0.98947,0.95096,0.0166,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,14670.8,1.13905,1.48007,0.01446,0.79755,0.73095,0.80392,0.6058,0.98926,0.94843,0.01658,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,14846.7,1.1323,1.45452,0.01435,0.79908,0.73099,0.80507,0.60678,0.9881,0.94809,0.01656,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,15025,1.13,1.4522,0.01428,0.79745,0.73448,0.806,0.60748,0.98725,0.94587,0.01652,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,15200.9,1.12376,1.43825,0.01427,0.79861,0.73149,0.80663,0.60792,0.98699,0.94517,0.01651,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,15485.2,1.11905,1.43027,0.01417,0.80272,0.72837,0.80722,0.6092,0.98635,0.94331,0.0165,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,15667.9,1.11651,1.42942,0.01419,0.79462,0.7341,0.80707,0.60867,0.98618,0.94187,0.01649,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,15848,1.11516,1.41739,0.01423,0.79247,0.73755,0.80765,0.60926,0.9858,0.93988,0.01648,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,16026.3,1.10806,1.40469,0.014,0.78306,0.74671,0.80725,0.60962,0.98477,0.93992,0.01646,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,229.387,1.10886,1.39423,0.0139,0.80074,0.72938,0.80759,0.61019,0.98461,0.9396,0.01646,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,457.102,1.11763,1.40665,0.0143,0.79894,0.73215,0.80868,0.61066,0.98463,0.93854,0.01646,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,690.712,1.12313,1.41908,0.01412,0.80346,0.72933,0.80869,0.61075,0.98463,0.93657,0.01646,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,930.344,1.11332,1.41622,0.01419,0.80429,0.72903,0.80857,0.61099,0.98421,0.93693,0.01645,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,1159.44,1.10923,1.39873,0.01411,0.80395,0.7305,0.80865,0.6114,0.98355,0.93778,0.01643,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,1382.8,1.10858,1.39784,0.01393,0.8066,0.7316,0.80929,0.61202,0.98462,0.93461,0.01645,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,1602.57,1.10606,1.39372,0.01384,0.80879,0.72942,0.80962,0.61244,0.98401,0.93511,0.01643,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,1814,1.10393,1.40659,0.01393,0.79688,0.73518,0.8099,0.61265,0.98413,0.93306,0.01645,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,2016.18,1.0953,1.38865,0.01397,0.80095,0.73305,0.80981,0.61244,0.98363,0.93334,0.01643,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,2227.45,1.09301,1.3763,0.01383,0.79921,0.73436,0.81007,0.61282,0.98298,0.9338,0.01642,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,2438.17,1.09619,1.3738,0.01369,0.79965,0.7359,0.81035,0.61348,0.98246,0.93293,0.0164,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,2658.08,1.09498,1.35949,0.01376,0.78723,0.74463,0.81052,0.61345,0.98285,0.9321,0.01641,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,2877.06,1.09027,1.35876,0.01373,0.80401,0.7302,0.81048,0.61359,0.98238,0.93108,0.0164,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,3101.44,1.08897,1.34652,0.01373,0.79028,0.74264,0.81066,0.61377,0.98203,0.92996,0.0164,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,3299.89,1.08114,1.34293,0.01364,0.79392,0.73946,0.81073,0.61382,0.98191,0.92896,0.0164,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,3515.84,1.08259,1.34659,0.01362,0.78705,0.74628,0.8111,0.61381,0.98065,0.92943,0.01635,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,3738.92,1.07312,1.33639,0.01343,0.78162,0.74906,0.81095,0.61379,0.98065,0.92783,0.01634,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,3956.51,1.07701,1.32312,0.01336,0.78176,0.7506,0.8111,0.6142,0.98,0.92812,0.01633,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,4177.84,1.08002,1.33146,0.01344,0.78292,0.75234,0.81174,0.61481,0.97911,0.92789,0.01632,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,4399.78,1.07181,1.31367,0.01339,0.7855,0.74948,0.81168,0.61501,0.97965,0.92586,0.01633,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,4595.36,1.06984,1.31053,0.01341,0.79194,0.74415,0.8118,0.61518,0.97914,0.92544,0.01632,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,4812.34,1.06451,1.29568,0.01333,0.79332,0.742,0.81192,0.6153,0.9789,0.92559,0.01632,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,5025.24,1.05584,1.29281,0.0132,0.78484,0.74818,0.81187,0.61554,0.97912,0.924,0.01632,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,5248.82,1.0614,1.29217,0.01322,0.79714,0.73966,0.81228,0.61612,0.97907,0.92289,0.01632,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,5470.83,1.06562,1.29147,0.01322,0.79126,0.74431,0.81219,0.61616,0.97854,0.92281,0.01631,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,5690.68,1.05855,1.27894,0.01314,0.79414,0.74418,0.81257,0.61648,0.97867,0.92103,0.01631,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,5885.52,1.0439,1.27217,0.013,0.79567,0.74131,0.81264,0.61661,0.97926,0.9195,0.01632,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,6106.99,1.04309,1.25458,0.01296,0.79244,0.74355,0.81248,0.61665,0.97844,0.91981,0.0163,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,6327.71,1.0407,1.24855,0.01295,0.80826,0.73131,0.81276,0.61682,0.97821,0.91927,0.01629,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,6545.86,1.03825,1.24405,0.01309,0.80599,0.73097,0.81317,0.61697,0.97792,0.91787,0.01629,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,6765.54,1.03734,1.23607,0.01278,0.81351,0.72751,0.81348,0.61719,0.9775,0.91663,0.01629,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,6983.44,1.03708,1.23461,0.01282,0.81057,0.72856,0.81352,0.61727,0.97784,0.91468,0.01629,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,7183.42,1.03343,1.22936,0.01277,0.80141,0.73767,0.81325,0.61723,0.97749,0.91459,0.01628,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,7403.71,1.02669,1.22407,0.0127,0.80949,0.72989,0.81307,0.61746,0.97714,0.91454,0.01627,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,7626.84,1.02427,1.21513,0.01266,0.80866,0.73405,0.81324,0.61755,0.97683,0.91412,0.01627,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,7849.72,1.01107,1.20757,0.01256,0.80689,0.73763,0.81337,0.61776,0.9763,0.91341,0.01626,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,8072.75,1.02344,1.20699,0.01249,0.80745,0.73831,0.8136,0.61788,0.97596,0.91386,0.01626,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,8288.71,1.00831,1.18547,0.01259,0.80101,0.74368,0.81416,0.61834,0.97487,0.91512,0.01621,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,8495.22,1.01802,1.19184,0.01243,0.80779,0.7387,0.81454,0.6187,0.97507,0.91339,0.01622,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,8719.63,1.00887,1.18149,0.01241,0.80593,0.74245,0.81482,0.61906,0.97575,0.91165,0.01623,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,8942.04,1.00084,1.18232,0.01233,0.80661,0.73982,0.81462,0.61876,0.97536,0.9114,0.01622,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,9158.92,0.99389,1.17203,0.01228,0.80869,0.73845,0.81453,0.61872,0.97505,0.91129,0.01622,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,9381.74,0.99065,1.15573,0.01217,0.80359,0.74292,0.81419,0.61871,0.97559,0.90994,0.01622,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,9574.31,0.9936,1.15447,0.01219,0.80204,0.74371,0.81395,0.6191,0.97535,0.90937,0.01621,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,9795.25,0.99251,1.1666,0.01219,0.79878,0.74723,0.81399,0.6193,0.97527,0.90899,0.01621,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,10016.6,0.98791,1.143,0.01205,0.80106,0.743,0.81357,0.61921,0.97523,0.90891,0.0162,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,10233.8,0.98576,1.14371,0.01211,0.80044,0.74394,0.81396,0.61983,0.97524,0.90764,0.01621,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,10456.1,0.98158,1.12661,0.01201,0.80935,0.73722,0.814,0.61986,0.97504,0.90806,0.01621,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,10680.1,0.96815,1.12501,0.01188,0.80345,0.74447,0.81407,0.6201,0.97498,0.90854,0.0162,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,10879,0.97315,1.11084,0.01194,0.80082,0.74745,0.8138,0.61965,0.97534,0.90755,0.01621,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,11096,0.9751,1.11915,0.01194,0.79972,0.74732,0.81369,0.61995,0.97534,0.9075,0.01621,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,11316.4,0.96724,1.1053,0.0118,0.80764,0.74164,0.8138,0.62025,0.97515,0.90737,0.01621,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,11533.6,0.96688,1.10717,0.0118,0.80835,0.74163,0.81365,0.62024,0.9752,0.90805,0.01621,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,11757.4,0.95952,1.10724,0.01169,0.80875,0.74037,0.81384,0.62032,0.97433,0.90977,0.01617,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,11980.5,0.96163,1.10703,0.01171,0.80713,0.73919,0.81348,0.6207,0.97537,0.9083,0.0162,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,12181.5,0.95792,1.09489,0.01171,0.80599,0.74067,0.81345,0.6204,0.97463,0.91015,0.01618,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,12402.1,0.9515,1.07305,0.01154,0.80534,0.74073,0.81352,0.62036,0.97398,0.91183,0.01616,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,12621.1,0.95356,1.07938,0.01153,0.80983,0.73774,0.81333,0.62033,0.97397,0.91235,0.01616,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,12843.5,0.94609,1.06486,0.01143,0.80988,0.7379,0.81288,0.61991,0.97362,0.91385,0.01615,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,13064.8,0.94502,1.07154,0.01144,0.80972,0.73603,0.81291,0.62007,0.97427,0.91412,0.01616,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,13260.7,0.94977,1.06937,0.01147,0.81317,0.73391,0.81259,0.62017,0.97442,0.91376,0.01616,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,13484.2,0.94021,1.06751,0.01134,0.82185,0.72908,0.81247,0.62031,0.97486,0.91304,0.01616,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,13707.3,0.93273,1.05411,0.01132,0.82719,0.72424,0.81225,0.62053,0.97462,0.91474,0.01616,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,13925,0.93283,1.05828,0.01122,0.79796,0.74638,0.8122,0.62037,0.9748,0.91558,0.01616,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,14146.5,0.87067,0.76712,0.0125,0.7987,0.74757,0.81188,0.62014,0.97498,0.91656,0.01616,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
