epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
141,116597,0.60732,0.60085,0.18362,0.71012,0.60351,0.65513,0.46581,0.48022,0.57967,0.19235,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,119281,0.60693,0.60034,0.18379,0.71364,0.60362,0.65622,0.46802,0.47548,0.57775,0.19198,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,122003,0.64548,0.59386,0.19203,0.71543,0.60619,0.65758,0.47367,0.46969,0.57654,0.19123,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,124748,0.64518,0.59266,0.19231,0.71771,0.60685,0.65812,0.47864,0.46377,0.5771,0.18965,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,127554,0.63826,0.59506,0.18931,0.71367,0.60669,0.65809,0.47793,0.46429,0.57685,0.19076,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,130350,0.64498,0.59098,0.193,0.70734,0.60849,0.65896,0.47858,0.46279,0.57749,0.19006,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,133059,0.63574,0.59208,0.19017,0.70678,0.61105,0.65801,0.47724,0.46169,0.57808,0.19004,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,135735,0.60273,0.59764,0.18175,0.7072,0.6112,0.65867,0.47784,0.46121,0.57785,0.19065,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,138156,0.59527,0.59972,0.18056,0.71429,0.60686,0.65931,0.47909,0.46018,0.5782,0.19105,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,140552,0.62478,0.59233,0.18723,0.71283,0.61003,0.65959,0.47869,0.4612,0.577,0.19078,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,143275,0.64238,0.59118,0.19213,0.71065,0.61276,0.65871,0.4773,0.46174,0.57677,0.19022,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,145822,0.64199,0.59038,0.19161,0.71243,0.61294,0.65854,0.47972,0.4596,0.577,0.18991,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,148241,0.61188,0.59492,0.18389,0.71073,0.6146,0.65888,0.48018,0.45959,0.57684,0.18983,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,150667,0.62003,0.59191,0.1877,0.7184,0.60859,0.65903,0.48168,0.45651,0.57733,0.18848,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,153099,0.6521,0.58835,0.19293,0.71605,0.60893,0.65859,0.47408,0.46827,0.57642,0.19003,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,155432,0.60796,0.59422,0.1814,0.7139,0.61006,0.65727,0.46745,0.47825,0.5762,0.19045,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,157767,0.59801,0.59601,0.17937,0.71568,0.61172,0.65879,0.47205,0.46858,0.57623,0.18892,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,160155,0.60508,0.59395,0.18136,0.71704,0.61436,0.66123,0.48173,0.45496,0.57731,0.18726,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,162700,0.62711,0.59234,0.18563,0.71969,0.61375,0.66129,0.48497,0.45662,0.57783,0.18709,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,165338,0.62304,0.59039,0.18467,0.72498,0.60909,0.66016,0.47714,0.47665,0.57302,0.18948,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,167769,0.59663,0.59636,0.1812,0.71909,0.61336,0.65966,0.47546,0.47681,0.57315,0.18954,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,170194,0.58162,0.59704,0.17637,0.72188,0.61278,0.65949,0.47064,0.48662,0.57167,0.19089,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,172648,0.59137,0.59492,0.178,0.71999,0.61479,0.66142,0.47387,0.48107,0.57201,0.19042,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,175071,0.58992,0.59323,0.17698,0.71421,0.62026,0.66416,0.4819,0.46468,0.57434,0.18832,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,177499,0.59112,0.59207,0.17743,0.71596,0.62255,0.66609,0.48435,0.45989,0.57406,0.18729,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,179947,0.61215,0.58792,0.1821,0.72219,0.61577,0.6641,0.47577,0.47541,0.57305,0.18951,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,182350,0.63347,0.58417,0.18723,0.71586,0.61709,0.66133,0.46387,0.49127,0.57245,0.19171,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,184743,0.57559,0.59317,0.17475,0.71184,0.61438,0.65852,0.45425,0.50805,0.57162,0.19493,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,187135,0.62152,0.58569,0.18373,0.71333,0.61628,0.65961,0.45777,0.50204,0.5712,0.19454,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,189520,0.6269,0.58507,0.18607,0.71369,0.61821,0.66224,0.46713,0.48689,0.57191,0.19173,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,191952,0.58547,0.5928,0.17607,0.71761,0.62009,0.66495,0.47622,0.47037,0.57275,0.18967,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,194363,0.58746,0.5904,0.17745,0.71495,0.62208,0.66524,0.48338,0.45803,0.57388,0.18771,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,196768,0.62512,0.581,0.18625,0.72133,0.61655,0.66374,0.48354,0.45632,0.57351,0.18771,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,199190,0.56387,0.58928,0.17143,0.72493,0.61611,0.66523,0.48596,0.45234,0.57492,0.18658,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,201636,0.6034,0.58475,0.17998,0.72752,0.61385,0.6655,0.4865,0.45205,0.57409,0.18664,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,204104,0.61458,0.58262,0.18477,0.72829,0.61256,0.66673,0.48934,0.45065,0.57451,0.186,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,206541,0.6097,0.58201,0.18137,0.72467,0.61503,0.66752,0.49023,0.45095,0.57321,0.18617,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,208987,0.57937,0.58617,0.17447,0.71689,0.62141,0.66754,0.49044,0.45133,0.57268,0.18551,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,211418,0.57332,0.58807,0.1721,0.71277,0.62336,0.66757,0.49052,0.44954,0.57234,0.1857,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,213823,0.63416,0.5798,0.18639,0.71531,0.62299,0.6676,0.49,0.45043,0.5727,0.1865,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,216219,0.59138,0.58419,0.17639,0.71942,0.62213,0.66764,0.48654,0.45561,0.57315,0.1861,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,218629,0.57694,0.58508,0.17238,0.71786,0.6205,0.66698,0.47564,0.47177,0.57197,0.18869,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,221061,0.5517,0.5881,0.16789,0.72172,0.62155,0.67043,0.49043,0.44777,0.57386,0.18546,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,223508,0.55849,0.58589,0.16854,0.72735,0.61902,0.67197,0.49345,0.44474,0.57379,0.18538,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,225928,0.58605,0.58247,0.17642,0.72612,0.62178,0.67222,0.49204,0.44904,0.57276,0.18623,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,228379,0.59681,0.58253,0.17591,0.72199,0.62547,0.67287,0.49197,0.44982,0.57233,0.18625,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,230757,0.59405,0.58295,0.17713,0.72681,0.61841,0.66805,0.47335,0.47312,0.56835,0.18911,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,233240,0.59629,0.57723,0.17592,0.72571,0.61663,0.66603,0.46838,0.48,0.5673,0.18996,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,235886,0.54647,0.58589,0.16601,0.72798,0.61607,0.66485,0.46525,0.48404,0.56712,0.19021,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,238639,0.62757,0.57186,0.18259,0.72838,0.61866,0.66834,0.47773,0.46323,0.5698,0.18668,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,241404,0.54912,0.58386,0.16627,0.72532,0.62321,0.67077,0.4901,0.44725,0.57254,0.18404,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,244167,0.58825,0.57648,0.17461,0.72519,0.62228,0.67031,0.48278,0.45779,0.5714,0.18599,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,246905,0.58989,0.57745,0.176,0.72151,0.62204,0.66834,0.47504,0.46935,0.5699,0.18713,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,249685,0.55469,0.57937,0.1691,0.71907,0.62563,0.67162,0.48497,0.45574,0.57159,0.18517,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,252458,0.57458,0.5791,0.17262,0.72553,0.62003,0.66856,0.46934,0.48152,0.56692,0.18849,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,255179,0.55335,0.58236,0.1688,0.7219,0.62666,0.67377,0.4873,0.45585,0.57037,0.1856,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,257924,0.53716,0.58385,0.16561,0.7192,0.62952,0.67586,0.4973,0.44153,0.5718,0.18415,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,260616,0.61611,0.56708,0.18135,0.72935,0.62449,0.67586,0.49567,0.44282,0.57172,0.18522,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,263313,0.60233,0.57012,0.17822,0.72976,0.62317,0.67622,0.49587,0.44248,0.57183,0.1853,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,265921,0.51778,0.58104,0.15993,0.72891,0.62349,0.67745,0.49664,0.44076,0.57231,0.18551,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,268121,0.58376,0.57357,0.17133,0.72913,0.62346,0.67766,0.49823,0.4385,0.57159,0.18473,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,270421,0.55582,0.57477,0.16635,0.72281,0.62775,0.67885,0.49693,0.44142,0.5716,0.18481,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,272720,0.52977,0.57811,0.16349,0.73008,0.62494,0.68102,0.50084,0.43559,0.57284,0.18392,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,275025,0.55234,0.57595,0.16599,0.72604,0.62823,0.68046,0.50289,0.43181,0.57348,0.18333,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,277322,0.56205,0.573,0.16861,0.72458,0.63027,0.67919,0.50136,0.43188,0.57399,0.18298,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,279617,0.63263,0.56412,0.17914,0.72511,0.63001,0.67771,0.49591,0.44028,0.57272,0.18397,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,281899,0.56901,0.57102,0.17046,0.7253,0.62918,0.67799,0.49937,0.43511,0.57325,0.18317,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,284187,0.50807,0.57956,0.15864,0.72518,0.62988,0.67931,0.50051,0.43403,0.57218,0.18362,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,286467,0.56696,0.57137,0.16899,0.72703,0.62739,0.67912,0.49471,0.44481,0.57152,0.18461,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,288760,0.54506,0.57308,0.16297,0.7285,0.62777,0.68066,0.49658,0.4423,0.57108,0.18408,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,291058,0.56748,0.57014,0.1685,0.72702,0.6315,0.68,0.49805,0.43818,0.5711,0.18432,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,293367,0.54454,0.57154,0.16617,0.73063,0.62946,0.68139,0.50105,0.43384,0.57206,0.18347,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,295662,0.55201,0.56944,0.16499,0.72615,0.63217,0.68197,0.5018,0.4326,0.57193,0.18343,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,297952,0.55377,0.57084,0.16644,0.73196,0.62949,0.68267,0.50031,0.43552,0.57186,0.18357,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,300243,0.54639,0.57349,0.16595,0.72919,0.63178,0.6824,0.50069,0.43554,0.57093,0.18363,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,302536,0.50171,0.57576,0.15794,0.723,0.63325,0.683,0.50148,0.43427,0.57154,0.18364,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,304825,0.49495,0.57432,0.15564,0.72352,0.63468,0.68394,0.50362,0.43199,0.57245,0.18404,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,307123,0.65281,0.55969,0.18288,0.72545,0.63282,0.68269,0.50243,0.43234,0.57147,0.18421,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,309423,0.67276,0.55502,0.18855,0.73205,0.62635,0.67921,0.49393,0.44456,0.57223,0.18495,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,311726,0.62344,0.55855,0.17813,0.73104,0.62606,0.67663,0.48539,0.4565,0.57154,0.18553,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,314018,0.54965,0.56529,0.16614,0.73115,0.61972,0.67073,0.46834,0.48541,0.56706,0.18954,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,316309,0.57095,0.56307,0.17001,0.72884,0.61793,0.66715,0.4584,0.50349,0.56431,0.19215,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,318605,0.51293,0.5667,0.15674,0.72988,0.61905,0.6681,0.45994,0.50133,0.5654,0.19115,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,320895,0.50174,0.56751,0.15442,0.72794,0.63409,0.67958,0.4872,0.45919,0.56857,0.18718,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,323161,0.53042,0.56732,0.16065,0.72753,0.63816,0.68428,0.50178,0.43549,0.57133,0.18441,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,325447,0.52339,0.56473,0.15814,0.72344,0.64017,0.68651,0.50592,0.42939,0.57184,0.18334,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,327466,0.51368,0.5626,0.15569,0.72689,0.63829,0.68592,0.50708,0.42646,0.57363,0.18186,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,329307,0.6139,0.5486,0.17454,0.72522,0.63928,0.68475,0.50644,0.42738,0.57344,0.18203,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,331140,0.58675,0.55612,0.16854,0.72219,0.63959,0.68479,0.5042,0.43093,0.57175,0.1836,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,332975,0.56908,0.55451,0.16699,0.72891,0.6355,0.68416,0.50174,0.43357,0.57187,0.18386,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,334811,0.52683,0.5601,0.15922,0.72699,0.63776,0.68474,0.50328,0.43215,0.57101,0.18343,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,336646,0.48606,0.56357,0.15195,0.7172,0.63646,0.6854,0.50428,0.4305,0.57081,0.18286,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,338479,0.46812,0.56504,0.14769,0.72614,0.64003,0.68514,0.50376,0.43142,0.57111,0.18312,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,340316,0.47509,0.56479,0.15012,0.73013,0.63856,0.68655,0.50662,0.42728,0.5719,0.18295,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,342152,0.48424,0.56441,0.15085,0.71751,0.64625,0.68644,0.5081,0.42541,0.57041,0.18348,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,343987,0.46872,0.56196,0.14781,0.7083,0.64589,0.68594,0.50888,0.42392,0.57012,0.18372,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,345821,0.47188,0.56229,0.14834,0.70432,0.64876,0.68721,0.50998,0.42314,0.57098,0.1826,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,347655,0.47633,0.56116,0.14865,0.71595,0.64239,0.68728,0.51049,0.4235,0.5703,0.18364,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,349488,0.51922,0.55524,0.15466,0.71403,0.64493,0.68666,0.5098,0.42411,0.57063,0.18367,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,351323,0.51942,0.55334,0.15522,0.71241,0.64675,0.68737,0.51013,0.42471,0.57013,0.18405,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,353159,0.53032,0.55134,0.15692,0.71591,0.64335,0.68109,0.48811,0.45844,0.56587,0.18789,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,354993,0.49694,0.55399,0.15088,0.71767,0.64381,0.68352,0.49481,0.4484,0.56692,0.18693,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,356829,0.54605,0.54779,0.15928,0.71601,0.64277,0.68177,0.49039,0.45737,0.56711,0.18721,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,358664,0.48265,0.55071,0.14778,0.71608,0.64201,0.68125,0.49044,0.45693,0.56722,0.18648,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,360493,0.49577,0.55047,0.15395,0.72288,0.6375,0.68005,0.48818,0.46147,0.56602,0.18692,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,362320,0.48638,0.54957,0.14766,0.72183,0.63819,0.68165,0.48937,0.46025,0.56657,0.18635,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,364145,0.5168,0.54792,0.15385,0.72122,0.63984,0.68159,0.49016,0.45833,0.56653,0.1866,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,365972,0.50411,0.54695,0.15065,0.72431,0.63828,0.68436,0.4941,0.4531,0.56749,0.18624,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,367799,0.47155,0.55127,0.14501,0.72393,0.64449,0.6847,0.49504,0.45163,0.56717,0.18667,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,369625,0.44823,0.5494,0.14141,0.721,0.64966,0.68829,0.50611,0.4299,0.56946,0.18499,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,371446,0.50146,0.54502,0.14962,0.71789,0.65254,0.6896,0.51166,0.42128,0.57145,0.18445,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,373269,0.52722,0.53899,0.15328,0.72281,0.64764,0.68899,0.51055,0.42215,0.57258,0.18557,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,375092,0.50664,0.54101,0.15069,0.71982,0.64906,0.68841,0.50714,0.42897,0.57258,0.18664,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,376920,0.49221,0.54202,0.14847,0.72332,0.64549,0.68836,0.50568,0.43072,0.57306,0.18588,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,378744,0.43598,0.54296,0.13779,0.72258,0.64407,0.68768,0.50692,0.42794,0.57208,0.18577,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,380569,0.56909,0.53419,0.16116,0.72452,0.64356,0.68837,0.50855,0.42378,0.57454,0.18456,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,382396,0.52731,0.53558,0.15169,0.72245,0.64574,0.68817,0.50879,0.4259,0.57491,0.18514,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,384220,0.4291,0.53966,0.13644,0.72633,0.64452,0.68763,0.50869,0.42446,0.57706,0.18487,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,386044,0.55779,0.53227,0.15725,0.72799,0.64099,0.68734,0.50819,0.42344,0.57601,0.18452,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,387866,0.54199,0.52648,0.15671,0.73035,0.63848,0.68719,0.50825,0.4229,0.57576,0.18458,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,389692,0.47188,0.53466,0.14295,0.72785,0.64597,0.68786,0.50898,0.42364,0.57535,0.18501,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,391517,0.42435,0.53714,0.1349,0.72758,0.64616,0.68873,0.5112,0.42155,0.57366,0.18514,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,393341,0.4256,0.53505,0.13467,0.72879,0.64545,0.68891,0.51171,0.42011,0.57508,0.18491,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,395164,0.63469,0.51786,0.16892,0.71334,0.64999,0.6871,0.50625,0.42733,0.57609,0.18498,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,396988,0.63005,0.5148,0.17049,0.73134,0.63637,0.6847,0.50067,0.43526,0.57441,0.1858,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,398816,0.53967,0.52071,0.15311,0.73288,0.6318,0.68217,0.49597,0.4427,0.5737,0.18642,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,400641,0.59153,0.51933,0.16076,0.73552,0.62976,0.67938,0.49051,0.45197,0.57201,0.18673,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,402467,0.53598,0.52125,0.15122,0.73531,0.63031,0.6797,0.48849,0.453,0.57262,0.18771,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,404294,0.42186,0.52648,0.13246,0.72727,0.63472,0.6818,0.49443,0.44388,0.57466,0.18756,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,406119,0.41741,0.52675,0.13116,0.72892,0.63526,0.68334,0.49892,0.43705,0.57594,0.18696,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,407944,0.41481,0.52412,0.13056,0.73292,0.6343,0.68411,0.50109,0.43379,0.57666,0.18694,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,409770,0.41438,0.52185,0.13036,0.73453,0.63406,0.68594,0.50362,0.43028,0.57857,0.18574,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,411590,0.41308,0.5217,0.13005,0.72857,0.63603,0.68677,0.50581,0.4267,0.57927,0.18579,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,413417,0.41197,0.52047,0.12941,0.73269,0.63493,0.68706,0.5074,0.42475,0.5792,0.18606,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,415239,0.41023,0.51852,0.12923,0.73594,0.63707,0.68885,0.50948,0.42334,0.57902,0.18721,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,417062,0.40809,0.51712,0.12863,0.74146,0.63439,0.68943,0.51048,0.42154,0.58057,0.18698,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,418888,0.40728,0.51604,0.12822,0.73757,0.63526,0.68812,0.51055,0.42092,0.5801,0.18724,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,420710,0.40685,0.51403,0.12783,0.73856,0.63207,0.68824,0.51124,0.41994,0.58021,0.18753,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,422535,0.40481,0.51192,0.12685,0.72862,0.64068,0.68793,0.51128,0.41915,0.58171,0.18751,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,424359,0.40341,0.51117,0.12694,0.73251,0.63683,0.68691,0.51101,0.41921,0.58175,0.18783,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,426184,0.40426,0.50874,0.12633,0.73521,0.63788,0.68682,0.51132,0.42004,0.58161,0.18832,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,428007,0.40093,0.50642,0.12557,0.74127,0.63395,0.68572,0.51037,0.42005,0.58281,0.1888,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,429831,0.40145,0.50469,0.12535,0.74373,0.63272,0.68567,0.51051,0.42038,0.58393,0.18964,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,431657,0.39905,0.50348,0.1248,0.73266,0.63407,0.68403,0.51021,0.42058,0.58428,0.1897,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,433484,0.39819,0.50255,0.12443,0.72758,0.6356,0.68383,0.5102,0.42152,0.58453,0.19097,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
