epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
23,36064.8,0.389,0.80708,0.28948,0.69706,0.64173,0.70026,0.50227,0.34568,0.71433,0.34317,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
24,36895.8,0.38641,0.80355,0.28726,0.70606,0.65183,0.71171,0.50989,0.34902,0.696,0.35039,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
25,37180.1,0.38891,0.79577,0.2867,0.70883,0.64889,0.71537,0.51791,0.34403,0.69513,0.34909,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
26,37465.5,0.38808,0.78776,0.286,0.71973,0.64934,0.72041,0.5209,0.34622,0.68145,0.35544,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
27,37751.1,0.38016,0.78547,0.28316,0.73492,0.67532,0.74278,0.53719,0.34304,0.66291,0.34936,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
28,38036.7,0.37874,0.77641,0.28039,0.73438,0.67755,0.74159,0.54036,0.33836,0.665,0.34432,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
29,38322.7,0.37706,0.77056,0.27927,0.74264,0.67948,0.74889,0.54928,0.33549,0.65632,0.34007,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
30,38608.1,0.3705,0.77511,0.27852,0.73149,0.68821,0.75551,0.55499,0.33489,0.64969,0.3419,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
31,38893.3,0.37607,0.75534,0.27703,0.75085,0.6766,0.75807,0.558,0.33352,0.64197,0.33873,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,39178.4,0.37197,0.75161,0.27346,0.75518,0.69383,0.76455,0.56421,0.32958,0.64236,0.33596,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,39462.7,0.36906,0.74413,0.27242,0.74626,0.71028,0.77001,0.57023,0.33105,0.63096,0.33988,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,39748,0.36735,0.73924,0.27072,0.76021,0.69825,0.77147,0.56943,0.32962,0.63133,0.33744,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,40032.5,0.36431,0.73386,0.2696,0.76159,0.70913,0.77872,0.57693,0.33129,0.62102,0.34217,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,40317.9,0.3617,0.7306,0.26954,0.75632,0.71603,0.78114,0.58072,0.32538,0.61632,0.33236,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,40603.2,0.36194,0.72299,0.26566,0.76791,0.71656,0.78426,0.58227,0.32582,0.61401,0.33682,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,40888,0.35661,0.72219,0.26768,0.76936,0.71505,0.78555,0.58393,0.32415,0.61065,0.33538,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,41173.2,0.35611,0.71876,0.26383,0.76052,0.73028,0.79277,0.59217,0.32139,0.6089,0.32945,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,41458.3,0.35241,0.71296,0.26137,0.7574,0.73713,0.79521,0.59406,0.32056,0.60286,0.33014,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,41744,0.3514,0.71575,0.26186,0.76898,0.72606,0.79837,0.59547,0.31855,0.6043,0.32701,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,42028.6,0.35,0.70889,0.26236,0.77023,0.73223,0.79828,0.59714,0.31981,0.60241,0.33163,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,42313.6,0.35604,0.70928,0.26177,0.78622,0.72559,0.7995,0.59818,0.31853,0.59954,0.32876,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,42599.2,0.34986,0.70085,0.25766,0.77703,0.73444,0.80147,0.60127,0.31802,0.59606,0.32972,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,42884.9,0.3486,0.70398,0.25875,0.77258,0.7406,0.8035,0.60424,0.31736,0.59199,0.32898,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,43170.4,0.35165,0.69411,0.2578,0.77953,0.74136,0.80556,0.60496,0.31703,0.59275,0.32864,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,43455.3,0.34718,0.69734,0.25745,0.78149,0.74371,0.80777,0.60728,0.31595,0.59246,0.3266,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,43741.1,0.34463,0.68574,0.25487,0.77599,0.74982,0.80913,0.60966,0.31548,0.58736,0.32733,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,44026.5,0.34123,0.68418,0.25356,0.78034,0.74964,0.81174,0.61319,0.31309,0.58655,0.32443,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,44311.3,0.34542,0.67851,0.25456,0.78231,0.75413,0.81529,0.61622,0.31353,0.5815,0.32534,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,44596.1,0.34204,0.67473,0.2526,0.78574,0.75402,0.81662,0.61897,0.31342,0.57921,0.3244,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,44880.3,0.3392,0.67253,0.25291,0.79125,0.75786,0.8189,0.62063,0.31265,0.57802,0.32259,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,45162.9,0.33867,0.67551,0.24994,0.78266,0.75932,0.82064,0.62282,0.31262,0.57532,0.32191,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,45446.6,0.33729,0.66326,0.24972,0.78558,0.75949,0.82148,0.62377,0.31248,0.57336,0.32289,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,45730.9,0.33593,0.66127,0.24861,0.79022,0.76063,0.82379,0.62558,0.3119,0.57312,0.32185,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,46016.7,0.34043,0.66518,0.24849,0.79246,0.75921,0.82501,0.62719,0.31135,0.57239,0.32152,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,46301.4,0.33542,0.66217,0.2488,0.7869,0.76436,0.8257,0.62772,0.31119,0.57005,0.32216,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,46586.3,0.33941,0.6603,0.24949,0.78367,0.76514,0.82642,0.62823,0.31126,0.57011,0.32222,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,46870.4,0.3427,0.65707,0.24997,0.79156,0.75928,0.82695,0.62884,0.31051,0.5698,0.32134,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,47155.2,0.32951,0.64286,0.24342,0.79812,0.75714,0.82758,0.63017,0.30933,0.57095,0.32033,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,47440.4,0.3315,0.648,0.24333,0.7921,0.76465,0.82866,0.63131,0.3091,0.57025,0.32018,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,47725.6,0.32526,0.63703,0.23939,0.78736,0.76515,0.829,0.63181,0.30922,0.5681,0.32045,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,48010.9,0.32839,0.64036,0.24147,0.79549,0.76187,0.82967,0.6329,0.30887,0.56766,0.32009,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,48296.2,0.32815,0.6412,0.23976,0.79631,0.76557,0.8301,0.63399,0.30876,0.56698,0.3203,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,48581.6,0.33331,0.64144,0.24435,0.79398,0.76701,0.83116,0.63453,0.30871,0.56773,0.3203,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,48867.1,0.32099,0.63111,0.23783,0.7957,0.76677,0.83149,0.63481,0.30939,0.56548,0.32137,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,49152.8,0.3248,0.6308,0.23868,0.79656,0.76553,0.83174,0.63519,0.3087,0.5652,0.32047,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,49438.3,0.32401,0.63466,0.24016,0.79745,0.76726,0.83282,0.63591,0.30917,0.56423,0.3219,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,49723.9,0.33524,0.63507,0.24509,0.79851,0.7648,0.83281,0.63615,0.30959,0.56339,0.32285,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,50009.3,0.31355,0.62121,0.2329,0.79234,0.7705,0.83305,0.63664,0.30903,0.56337,0.32222,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,50294.2,0.3201,0.61543,0.23616,0.79301,0.76991,0.83279,0.63691,0.30819,0.56441,0.32024,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,50578.6,0.33104,0.63163,0.24023,0.79579,0.76919,0.83259,0.63656,0.30832,0.56303,0.32116,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,50863.2,0.32427,0.62237,0.23887,0.79813,0.76984,0.83314,0.63729,0.30887,0.56197,0.3216,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,51147.8,0.31659,0.61557,0.23589,0.7968,0.77152,0.83375,0.63718,0.3089,0.56166,0.32191,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,51431,0.31405,0.61343,0.23493,0.7919,0.77655,0.83445,0.63845,0.30869,0.56107,0.32151,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,51715.6,0.31737,0.61738,0.23312,0.79448,0.77334,0.83453,0.63882,0.30858,0.5603,0.32156,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,52001,0.31102,0.6044,0.2305,0.79536,0.77169,0.83439,0.63871,0.30851,0.55931,0.32199,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,52284.1,0.31092,0.59785,0.22992,0.79595,0.77192,0.8343,0.63884,0.30894,0.55839,0.32368,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,52569.5,0.30904,0.6023,0.23064,0.79758,0.77091,0.83483,0.63958,0.30878,0.55682,0.32323,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,52855.1,0.30851,0.59373,0.22644,0.79955,0.77126,0.83538,0.64009,0.30865,0.55654,0.32388,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,53138.9,0.31632,0.60658,0.2297,0.79892,0.77307,0.83569,0.64035,0.30832,0.55657,0.32308,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,53422,0.31625,0.60354,0.23311,0.79581,0.77584,0.83547,0.64043,0.30875,0.55601,0.32368,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,53706.9,0.30235,0.59157,0.22382,0.79492,0.77681,0.83598,0.64053,0.30836,0.55594,0.32342,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,53992.9,0.31716,0.60243,0.23236,0.79623,0.77613,0.83649,0.64114,0.30844,0.55636,0.32352,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,54278.7,0.30121,0.59012,0.22287,0.79246,0.77975,0.83634,0.64136,0.30878,0.55544,0.32375,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,54564.2,0.31343,0.59972,0.22964,0.79484,0.77888,0.837,0.64184,0.30826,0.55488,0.3238,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,54849.5,0.30983,0.59605,0.2285,0.79329,0.77864,0.83692,0.6417,0.30915,0.55395,0.32532,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,55134.7,0.29825,0.58099,0.22164,0.79385,0.77798,0.83681,0.64166,0.30846,0.55446,0.32493,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,55420,0.30516,0.58255,0.22526,0.79599,0.77784,0.83709,0.64141,0.30873,0.5538,0.32561,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,55704.6,0.29474,0.57677,0.21881,0.79918,0.77507,0.83697,0.64144,0.3083,0.55457,0.32504,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,55989.9,0.29373,0.57421,0.21744,0.80014,0.77577,0.83745,0.6419,0.30852,0.55428,0.32577,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,56275.5,0.30467,0.58287,0.22255,0.7981,0.77533,0.83719,0.64165,0.30866,0.55409,0.32554,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,56560.6,0.29571,0.57286,0.21843,0.79922,0.77558,0.83701,0.64148,0.30893,0.55432,0.32612,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,56846.2,0.28966,0.56339,0.2153,0.79793,0.77793,0.83784,0.64186,0.30915,0.55396,0.32653,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,57127.2,0.29291,0.56411,0.21656,0.79729,0.77764,0.83804,0.64233,0.30881,0.55357,0.32614,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,57408.2,0.28779,0.56387,0.21442,0.7974,0.77889,0.83817,0.6424,0.30852,0.55428,0.32619,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,57693.2,0.28471,0.55752,0.21138,0.79879,0.77851,0.8387,0.64292,0.30793,0.5548,0.32593,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,57979.2,0.29965,0.57327,0.22057,0.80143,0.77746,0.83901,0.64357,0.30777,0.55434,0.3264,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,58262.5,0.31162,0.58664,0.22891,0.80214,0.77785,0.83993,0.6443,0.30782,0.55389,0.32593,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,58546.4,0.28689,0.56268,0.2132,0.80447,0.77658,0.83973,0.64418,0.30751,0.55401,0.32526,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,58832.1,0.29691,0.56348,0.21714,0.80273,0.77748,0.8391,0.64377,0.30744,0.55424,0.32544,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,59120,0.29558,0.56196,0.2172,0.80638,0.77659,0.83998,0.64462,0.30688,0.55373,0.32464,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,59407.2,0.28949,0.55775,0.21256,0.80615,0.77709,0.84019,0.64506,0.30711,0.55277,0.32442,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,59694.6,0.28933,0.56056,0.2121,0.8075,0.7751,0.8399,0.64516,0.30678,0.55267,0.32446,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,59982.6,0.2828,0.55487,0.21236,0.81001,0.77492,0.84066,0.64595,0.30695,0.55173,0.32474,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,60269.6,0.28187,0.54797,0.20844,0.81037,0.77339,0.84064,0.6464,0.30663,0.55155,0.32442,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,60557,0.27836,0.54117,0.20765,0.81102,0.77401,0.84062,0.64657,0.30657,0.55108,0.32399,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,60844.5,0.27571,0.53588,0.2064,0.80922,0.77443,0.84057,0.64691,0.30677,0.55098,0.32443,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,61131.8,0.28177,0.53957,0.20616,0.81089,0.77505,0.84073,0.64721,0.30698,0.5495,0.32466,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,61420.4,0.27164,0.53271,0.20549,0.80978,0.77625,0.84061,0.64727,0.30716,0.54823,0.32601,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,61708.2,0.27443,0.53225,0.2046,0.81053,0.77641,0.84124,0.6478,0.307,0.54741,0.32524,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,61994.1,0.30393,0.55496,0.21821,0.81121,0.77508,0.8414,0.64811,0.30701,0.54646,0.32546,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,62437.4,0.30362,0.55172,0.21806,0.81123,0.77574,0.84106,0.64809,0.30712,0.54645,0.3256,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,62722.8,0.29078,0.54427,0.21028,0.8125,0.77584,0.84117,0.64805,0.30735,0.54501,0.32595,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,63168.5,0.28811,0.53937,0.21037,0.8105,0.77558,0.84099,0.64778,0.30723,0.54509,0.32546,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,63454.2,0.27297,0.52023,0.2023,0.81156,0.77595,0.84143,0.64796,0.30761,0.54414,0.32624,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,63739.5,0.26817,0.52021,0.20067,0.81166,0.77591,0.84124,0.64795,0.30725,0.54437,0.32632,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,64024.2,0.27939,0.5306,0.20654,0.81417,0.77507,0.84169,0.64817,0.30735,0.54421,0.32638,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,64310.3,0.26818,0.52065,0.19649,0.81402,0.77493,0.84121,0.64822,0.30733,0.54431,0.32632,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,64596.7,0.2632,0.51557,0.19749,0.81231,0.77617,0.84234,0.64894,0.3071,0.54406,0.3261,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,64883.1,0.27167,0.51283,0.19934,0.81442,0.77566,0.84242,0.6492,0.30692,0.54373,0.32567,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,65169,0.28732,0.52722,0.20649,0.81412,0.77625,0.8422,0.64933,0.30675,0.54431,0.32531,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,65454.5,0.28298,0.52311,0.20612,0.81512,0.77693,0.84255,0.64946,0.30728,0.54267,0.32668,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,65740.6,0.2616,0.50738,0.197,0.81238,0.77845,0.84278,0.64943,0.30745,0.54236,0.32616,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,66026.7,0.2662,0.50791,0.19604,0.81318,0.77859,0.84308,0.64944,0.30752,0.54217,0.32664,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,66311.8,0.26207,0.50424,0.19425,0.81148,0.77908,0.84295,0.6494,0.30697,0.54315,0.32588,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,66597,0.28076,0.52111,0.20234,0.80865,0.78162,0.84293,0.64942,0.30739,0.54198,0.32689,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,66883,0.26482,0.50163,0.19393,0.80986,0.78049,0.8433,0.64968,0.30696,0.54316,0.32629,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,67168.1,0.25622,0.49592,0.19146,0.81183,0.77913,0.84314,0.64963,0.30688,0.54285,0.3264,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,67451.1,0.26923,0.50604,0.19829,0.81169,0.78013,0.84291,0.6497,0.30674,0.54252,0.3256,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,67734,0.2556,0.48894,0.19058,0.81218,0.77976,0.8427,0.64983,0.30692,0.5423,0.32611,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,68020,0.25314,0.49316,0.1889,0.81227,0.77888,0.84329,0.65031,0.30681,0.54297,0.32584,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,68305.6,0.25978,0.49298,0.1918,0.81331,0.77847,0.84282,0.65027,0.3065,0.54381,0.32543,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,68591.5,0.25484,0.4894,0.18871,0.81306,0.77875,0.84295,0.65043,0.30658,0.54415,0.32537,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,68877.7,0.25054,0.48628,0.18739,0.81185,0.78164,0.84318,0.65067,0.30674,0.54273,0.3257,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
