epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,3464.16,1.20291,1.60325,0.01543,0.74502,0.65775,0.73986,0.53002,1.08884,1.09044,0.01914,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3571.04,1.19585,1.58997,0.01535,0.76168,0.67215,0.75136,0.54013,1.07789,1.07452,0.01883,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3677.7,1.18793,1.58748,0.01528,0.75624,0.67497,0.75188,0.54131,1.07848,1.06323,0.01885,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3785.41,1.18205,1.56093,0.0152,0.76908,0.67653,0.76089,0.54943,1.07518,1.04237,0.01868,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,3892.69,1.17409,1.55245,0.01517,0.76999,0.67474,0.75932,0.54698,1.07,1.04289,0.01866,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,3999.84,1.17839,1.53687,0.01495,0.7643,0.68749,0.76362,0.55416,1.06152,1.03815,0.01844,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4107.59,1.16593,1.52602,0.01509,0.7686,0.68436,0.76582,0.55695,1.05527,1.03596,0.01822,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4213.98,1.16342,1.50467,0.01475,0.77814,0.68998,0.77309,0.56361,1.04874,1.02451,0.01814,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,4321.58,1.15999,1.5026,0.01473,0.76677,0.69822,0.77211,0.56557,1.04812,1.01897,0.01807,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,4427.37,1.14921,1.48715,0.0147,0.76971,0.6964,0.77376,0.56657,1.04405,1.01713,0.01795,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,4534.57,1.13986,1.48368,0.01458,0.77407,0.69286,0.77544,0.56923,1.03836,1.0118,0.01791,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,4640.59,1.13785,1.46428,0.01444,0.77912,0.69685,0.77938,0.57373,1.03532,0.99814,0.01775,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,4747.89,1.13613,1.44974,0.01441,0.78527,0.70528,0.78446,0.57872,1.03134,0.99269,0.01767,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,4853.4,1.13426,1.44727,0.01435,0.8169,0.68285,0.78486,0.57966,1.03036,0.98552,0.01764,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,4959.96,1.13085,1.42938,0.01418,0.79183,0.70315,0.78652,0.58167,1.02489,0.98112,0.01753,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5066.5,1.12621,1.41456,0.01426,0.78826,0.71292,0.79004,0.58406,1.02258,0.9785,0.01748,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,5173.91,1.1202,1.40222,0.01415,0.79264,0.71233,0.79065,0.58436,1.02049,0.97436,0.01746,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,5279.65,1.10956,1.39611,0.014,0.7984,0.70583,0.78915,0.58589,1.01841,0.97067,0.01737,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,5385.01,1.10997,1.38132,0.01396,0.79837,0.70445,0.79026,0.58795,1.01381,0.96689,0.01726,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,5491.46,1.11282,1.37665,0.01398,0.79447,0.71122,0.79218,0.59104,1.01073,0.96148,0.01722,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,5597.67,1.10554,1.36265,0.01388,0.80298,0.71061,0.79288,0.59272,1.00738,0.95988,0.01715,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,5705.06,1.10293,1.36351,0.01384,0.80428,0.71222,0.79453,0.59403,1.00567,0.95986,0.01707,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,5812.25,1.09159,1.32786,0.01368,0.80938,0.71157,0.79587,0.59594,1.00541,0.95654,0.01706,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,5919.31,1.08771,1.32696,0.01361,0.81097,0.70831,0.79666,0.59664,1.00352,0.95645,0.01702,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,6026.27,1.08463,1.32169,0.01362,0.80641,0.71736,0.79809,0.59811,1.00152,0.95372,0.01697,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,6133.33,1.07822,1.31117,0.0134,0.80667,0.71878,0.79914,0.59964,1.00119,0.95067,0.01697,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6238.87,1.08218,1.29612,0.01344,0.81161,0.71789,0.8023,0.6016,1.00129,0.94299,0.01697,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6344.11,1.07337,1.28631,0.01331,0.80462,0.72339,0.80294,0.60223,0.99871,0.9421,0.0169,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6449.57,1.06619,1.28237,0.01319,0.80183,0.72282,0.80379,0.60377,0.99818,0.94048,0.01688,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,6557.08,1.07434,1.27737,0.01331,0.80561,0.72041,0.80338,0.60388,0.9972,0.94095,0.01687,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6664.12,1.06406,1.25533,0.01319,0.80899,0.72099,0.80457,0.6054,0.99561,0.94146,0.01682,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,6771.75,1.0563,1.25109,0.01312,0.80945,0.72086,0.80543,0.60645,0.99536,0.93577,0.0168,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,6878.63,1.0514,1.24423,0.01292,0.8046,0.72431,0.80588,0.60647,0.99591,0.93229,0.01683,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,6984.19,1.05212,1.22676,0.01296,0.80812,0.72465,0.80627,0.60649,0.99547,0.93048,0.0168,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
