epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,8468.77,0.34381,0.69623,0.25244,0.79186,0.73962,0.81358,0.61714,0.31441,0.58184,0.32348,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,8770.48,0.34297,0.69148,0.25248,0.79471,0.73594,0.8134,0.61773,0.31379,0.58227,0.32329,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,9072.06,0.34228,0.68826,0.25244,0.78663,0.74306,0.81329,0.61868,0.31348,0.58181,0.32255,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,9373.79,0.34109,0.69079,0.25348,0.79011,0.74414,0.81488,0.61999,0.31318,0.57941,0.32245,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,9675.58,0.33306,0.68643,0.25022,0.79437,0.74277,0.81608,0.62139,0.31206,0.57968,0.31997,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,9976.27,0.35441,0.6884,0.25843,0.79659,0.74329,0.81649,0.62196,0.31196,0.57883,0.31972,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,10277,0.34908,0.68598,0.25642,0.7968,0.74193,0.81674,0.62216,0.31179,0.57891,0.32022,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,10574,0.33569,0.66945,0.24741,0.79681,0.74424,0.81763,0.62335,0.31178,0.57779,0.31997,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,10869.9,0.34782,0.67777,0.25326,0.79505,0.74718,0.81901,0.6246,0.31172,0.57666,0.31996,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,11165.9,0.32809,0.66799,0.24342,0.79268,0.75218,0.82002,0.62469,0.31161,0.57587,0.31997,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,11461.5,0.32662,0.66373,0.24506,0.79349,0.75311,0.81995,0.62452,0.31174,0.57475,0.32031,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,11756.8,0.35056,0.67327,0.25288,0.79352,0.75341,0.82091,0.62593,0.31155,0.57343,0.32139,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,12052.7,0.32951,0.66808,0.24807,0.79261,0.75652,0.82225,0.62642,0.31149,0.5725,0.32145,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,12348.7,0.33589,0.66509,0.2477,0.79611,0.75577,0.82287,0.62734,0.31131,0.57297,0.3214,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,12644.7,0.36177,0.70185,0.26298,0.79157,0.75786,0.82355,0.62793,0.31156,0.57226,0.32171,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,12941.4,0.32919,0.66351,0.24508,0.79432,0.75688,0.82286,0.62818,0.31143,0.57172,0.32155,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,13237.5,0.32591,0.65952,0.24305,0.78998,0.76062,0.82355,0.62829,0.31104,0.57052,0.32133,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,13533.5,0.32753,0.65509,0.24323,0.79243,0.7581,0.82454,0.62962,0.30992,0.57121,0.32003,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,13830.9,0.32536,0.65396,0.24126,0.7997,0.75416,0.82508,0.63022,0.31008,0.56991,0.31978,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,14133,0.32761,0.65969,0.24277,0.79828,0.75336,0.82466,0.62995,0.30932,0.57016,0.31898,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,14434.7,0.32435,0.64576,0.23984,0.79708,0.7546,0.82593,0.63115,0.30951,0.56858,0.3197,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,14736,0.32434,0.6447,0.24083,0.80129,0.75286,0.82569,0.63119,0.30894,0.56848,0.31844,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,15037.5,0.33133,0.64463,0.24442,0.79792,0.75614,0.82654,0.63211,0.30906,0.56774,0.31858,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,15338.8,0.32766,0.64553,0.24092,0.80261,0.75195,0.82796,0.63333,0.30904,0.56655,0.3186,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,15640.5,0.31994,0.63792,0.23917,0.80129,0.75429,0.82821,0.63329,0.30886,0.56645,0.3182,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,15942.4,0.32569,0.64445,0.23849,0.80432,0.75191,0.82805,0.63308,0.3088,0.56624,0.31812,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,16244.8,0.33742,0.65161,0.2452,0.80904,0.75019,0.82824,0.63289,0.30928,0.56496,0.3189,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,16541.2,0.31643,0.63358,0.23526,0.80732,0.75136,0.82869,0.63361,0.30934,0.56391,0.31966,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,16836.5,0.31643,0.62294,0.23441,0.81004,0.7498,0.82903,0.6342,0.30927,0.56245,0.31993,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,17132.3,0.31039,0.62177,0.23342,0.80822,0.75371,0.82957,0.6348,0.30936,0.56234,0.31953,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,17427.7,0.31434,0.62407,0.23345,0.81369,0.75028,0.8297,0.63495,0.30924,0.5621,0.31977,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,17723,0.30807,0.61076,0.22959,0.81429,0.74997,0.8299,0.63517,0.3087,0.56205,0.31938,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,18018,0.31553,0.61871,0.23269,0.81423,0.75128,0.83053,0.63584,0.30835,0.56176,0.31879,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,18313.2,0.32221,0.62746,0.23492,0.81101,0.75427,0.83107,0.63609,0.30894,0.56062,0.3199,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,18608.6,0.30807,0.61251,0.22734,0.81142,0.75441,0.83108,0.636,0.30878,0.56043,0.31977,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,18902.7,0.3129,0.61338,0.22978,0.81101,0.75355,0.83159,0.63685,0.30881,0.56011,0.31932,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,19198.1,0.30193,0.59985,0.22498,0.81016,0.75466,0.83156,0.63705,0.30825,0.56033,0.31913,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,19492.9,0.29926,0.60157,0.22469,0.81204,0.75563,0.83199,0.63778,0.30799,0.55918,0.31864,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,19787.9,0.30099,0.59519,0.22251,0.80795,0.75834,0.83231,0.6381,0.3077,0.55942,0.31817,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,20083.2,0.29912,0.59798,0.22171,0.80996,0.75747,0.83221,0.63826,0.30701,0.55994,0.31786,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,20378.7,0.29632,0.59888,0.22095,0.80964,0.75765,0.83281,0.63884,0.30668,0.55903,0.31771,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,20673.9,0.31411,0.59936,0.22826,0.80886,0.75875,0.8328,0.63899,0.30619,0.55927,0.31641,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,20969,0.29395,0.59136,0.21877,0.81057,0.75792,0.83405,0.63987,0.30639,0.55814,0.31686,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,21263.6,0.29812,0.58979,0.21996,0.81248,0.75664,0.83426,0.64044,0.30589,0.55845,0.31585,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,21558.2,0.29173,0.58265,0.2165,0.81477,0.75647,0.83406,0.64016,0.30553,0.55775,0.31544,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,21853.4,0.31284,0.5963,0.2273,0.81363,0.75735,0.83388,0.64026,0.30594,0.55673,0.31645,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,22148.7,0.31014,0.59807,0.22533,0.81105,0.75954,0.8339,0.64029,0.30603,0.55509,0.31743,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,22443.6,0.29117,0.5808,0.21657,0.81313,0.75879,0.83486,0.64144,0.3058,0.5549,0.31701,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,22738.7,0.2883,0.57887,0.21528,0.80688,0.76381,0.8346,0.64151,0.30567,0.55476,0.31659,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,23034,0.29587,0.57815,0.21932,0.81037,0.7626,0.83479,0.64175,0.30556,0.55384,0.31673,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,23328.8,0.28909,0.57227,0.21416,0.81044,0.7619,0.83511,0.64205,0.30538,0.55376,0.31709,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,23624.2,0.28565,0.57239,0.21242,0.80946,0.76406,0.8354,0.64224,0.30544,0.55306,0.31669,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,23919.2,0.28948,0.56758,0.21345,0.81094,0.76405,0.83566,0.64221,0.30576,0.55195,0.31811,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,24213.9,0.2869,0.56958,0.21587,0.81492,0.76217,0.83611,0.64259,0.30591,0.55095,0.31811,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,24508.9,0.28649,0.56684,0.21234,0.81181,0.76543,0.8363,0.64318,0.30575,0.55114,0.31775,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,24804.2,0.28288,0.56215,0.20902,0.81151,0.76406,0.83619,0.64329,0.30575,0.55049,0.31798,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,25099,0.28286,0.56235,0.21198,0.8108,0.76495,0.83633,0.64381,0.30598,0.54973,0.31781,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,25393.8,0.27986,0.56112,0.20868,0.81447,0.76339,0.8365,0.64404,0.30592,0.5484,0.31829,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,25688.9,0.27954,0.55509,0.20851,0.81449,0.76326,0.83703,0.64436,0.30583,0.54782,0.31817,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,25984,0.27803,0.54988,0.20667,0.81424,0.76534,0.838,0.64537,0.3055,0.54799,0.31774,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,26279.1,0.27441,0.54943,0.20538,0.8133,0.76856,0.83793,0.64553,0.30533,0.54791,0.31797,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,26573.7,0.2739,0.54403,0.20289,0.81646,0.76707,0.8378,0.64558,0.30556,0.5477,0.31847,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,26868.8,0.27138,0.53706,0.20288,0.81415,0.76721,0.83697,0.64517,0.30558,0.54794,0.31835,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,27163.4,0.27104,0.53412,0.20191,0.81582,0.76828,0.83798,0.64618,0.30538,0.54728,0.31846,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,27458.7,0.26903,0.5313,0.20043,0.81782,0.76652,0.83792,0.64627,0.30532,0.54676,0.31862,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,27753.8,0.26903,0.52697,0.19952,0.81642,0.7677,0.83803,0.64664,0.30489,0.54783,0.31802,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,28049.2,0.26972,0.52236,0.19993,0.82228,0.76463,0.83852,0.64702,0.30531,0.54622,0.31877,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,28343.9,0.2681,0.52166,0.19821,0.81911,0.76635,0.83805,0.64685,0.30497,0.5466,0.31823,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,28638.8,0.2655,0.51972,0.19515,0.81815,0.76838,0.83785,0.64678,0.30518,0.54581,0.31869,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,28933.6,0.26396,0.51586,0.19672,0.81772,0.7698,0.83817,0.64735,0.3046,0.54624,0.31814,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,29228.6,0.26086,0.5128,0.19303,0.81591,0.77116,0.83806,0.64758,0.30451,0.54567,0.31776,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,29523.5,0.26027,0.5047,0.19215,0.817,0.77121,0.83783,0.64773,0.30399,0.54691,0.31701,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,29818.1,0.25843,0.50961,0.19271,0.81767,0.77054,0.83859,0.64827,0.30382,0.54654,0.3171,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,30112.9,0.25727,0.50205,0.19166,0.81771,0.77229,0.83882,0.6484,0.30348,0.54724,0.31623,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,30408,0.25712,0.50429,0.19079,0.81745,0.77374,0.83858,0.64832,0.30389,0.5465,0.31638,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
