epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,27815,0.22458,0.42894,0.1674,0.8144,0.78123,0.83504,0.64213,0.31012,0.55065,0.3289,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,28094.8,0.22294,0.42204,0.16608,0.81712,0.77799,0.83479,0.64216,0.31025,0.55009,0.32867,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,28375.3,0.22098,0.42598,0.16523,0.81467,0.77927,0.83455,0.64229,0.30963,0.55171,0.3279,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,28655.5,0.2201,0.42024,0.16429,0.8158,0.7777,0.83418,0.642,0.30974,0.55162,0.32829,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,28936.3,0.21936,0.42013,0.16431,0.81487,0.77727,0.83367,0.64187,0.31018,0.55093,0.32904,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,29216.2,0.1674,0.28481,0.12954,0.81433,0.77672,0.83371,0.64192,0.31094,0.54976,0.32991,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,29494.6,0.1621,0.2733,0.12415,0.81187,0.77724,0.83304,0.64129,0.31136,0.54954,0.32975,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,29773.2,0.16041,0.27148,0.1216,0.81591,0.77481,0.83296,0.64113,0.31205,0.54901,0.33049,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,30051.3,0.15688,0.26545,0.11803,0.81897,0.77421,0.83318,0.6412,0.31191,0.54956,0.33001,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,30330,0.15545,0.26061,0.11631,0.8214,0.77286,0.83343,0.64146,0.31165,0.55121,0.32957,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,30608.4,0.15352,0.25915,0.11489,0.82281,0.7715,0.83303,0.64125,0.31188,0.55067,0.32984,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,30886.5,0.15182,0.25575,0.11437,0.82171,0.77164,0.83215,0.64064,0.31205,0.55215,0.32955,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,31164.8,0.14869,0.25135,0.11002,0.82226,0.77255,0.83168,0.6402,0.31269,0.55214,0.33045,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,31442.6,0.14621,0.24878,0.10821,0.82353,0.77161,0.83187,0.64017,0.31277,0.55352,0.33049,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,31720.8,0.146,0.24521,0.10746,0.82298,0.77159,0.83203,0.6401,0.31294,0.55355,0.33075,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
