epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
29,2942.77,1.19578,1.58559,0.01549,0.76539,0.64277,0.73816,0.52366,1.10076,1.10777,0.01947,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
30,3041.05,1.18547,1.57858,0.01546,0.74702,0.6773,0.75064,0.5373,1.08924,1.06883,0.01914,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
31,3141.99,1.18327,1.55625,0.01517,0.74371,0.67741,0.74937,0.53975,1.08111,1.07275,0.01901,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,3241.54,1.17791,1.53564,0.01514,0.76665,0.6757,0.75645,0.54184,1.07762,1.05565,0.01895,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,3340.42,1.17599,1.53025,0.01511,0.7678,0.67723,0.75985,0.54909,1.07359,1.04216,0.01882,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,3441.14,1.16471,1.51452,0.01501,0.75051,0.69626,0.76464,0.55435,1.06718,1.03036,0.01874,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,3539.07,1.16218,1.50088,0.01496,0.75654,0.68637,0.76483,0.55517,1.05868,1.03339,0.01846,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,3640.16,1.15295,1.49056,0.01488,0.75161,0.69735,0.76892,0.55984,1.05211,1.02656,0.01835,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,3738.47,1.15849,1.48828,0.01473,0.76588,0.69417,0.76837,0.56004,1.04723,1.01542,0.01817,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,3838.09,1.1467,1.47063,0.01488,0.76271,0.69956,0.77132,0.5661,1.04429,1.01236,0.01809,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,3939.02,1.14863,1.45635,0.01455,0.7739,0.69352,0.77488,0.56961,1.036,1.00168,0.01788,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,4037.13,1.14047,1.45404,0.01448,0.78322,0.70028,0.78347,0.57573,1.0302,0.99965,0.01771,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,4138.48,1.13888,1.44091,0.01461,0.79464,0.70133,0.78377,0.57617,1.0313,0.99278,0.0177,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,4237.39,1.1292,1.43057,0.01447,0.77605,0.70742,0.78641,0.58024,1.02595,0.98762,0.01756,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,4336.94,1.1304,1.42444,0.01443,0.78407,0.70873,0.7908,0.5847,1.02094,0.97816,0.01747,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,4437.77,1.12395,1.41927,0.0143,0.79482,0.70152,0.78976,0.58469,1.02025,0.97771,0.01743,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,4536.22,1.12357,1.4108,0.01428,0.79148,0.70949,0.78971,0.58433,1.01921,0.9718,0.01737,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,4636.82,1.1195,1.40178,0.0141,0.78968,0.71274,0.7917,0.58795,1.01314,0.97305,0.01724,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,4736.56,1.11955,1.38586,0.01425,0.77587,0.72284,0.79161,0.59007,1.00726,0.97325,0.01707,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,4835.44,1.11306,1.36821,0.01405,0.78809,0.71471,0.79354,0.59214,1.00772,0.96436,0.0171,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,4936.92,1.10866,1.37071,0.01409,0.78235,0.72401,0.79765,0.59501,1.00371,0.9593,0.01701,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,5034.88,1.10628,1.36296,0.01402,0.78814,0.72258,0.79803,0.59525,1.00129,0.95641,0.01695,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,5135.12,1.10348,1.35401,0.01392,0.79022,0.72154,0.80044,0.59705,0.99976,0.95139,0.01688,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,5236.01,1.09851,1.35175,0.01387,0.78802,0.7207,0.79993,0.59795,0.99526,0.9503,0.01681,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,5334.27,1.09869,1.35301,0.01389,0.79722,0.7144,0.80071,0.59852,0.99311,0.94839,0.01677,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,5435.05,1.09181,1.31704,0.01378,0.79647,0.72149,0.8022,0.60056,0.99024,0.94732,0.0167,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,5533.92,1.08941,1.33083,0.01375,0.80575,0.71175,0.80341,0.60207,0.9872,0.95232,0.01665,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,5633.67,1.09239,1.31882,0.01379,0.80543,0.7149,0.80501,0.60329,0.98758,0.94793,0.01667,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,5735.02,1.08766,1.2999,0.01367,0.80258,0.71743,0.80578,0.60347,0.98823,0.945,0.01667,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,5832.22,1.08572,1.30722,0.01364,0.80853,0.71699,0.80634,0.60471,0.98504,0.94395,0.01658,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,5933.72,1.0815,1.28921,0.01351,0.80665,0.72327,0.80623,0.60547,0.98501,0.94337,0.01659,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,6033.23,1.07736,1.28942,0.01342,0.80532,0.72507,0.80751,0.60637,0.98407,0.94194,0.01657,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,6133.2,1.08102,1.28703,0.0135,0.80182,0.72726,0.80871,0.60727,0.98412,0.93949,0.01656,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,6234.33,1.07312,1.27455,0.01343,0.80065,0.7278,0.80929,0.60785,0.98331,0.93751,0.01655,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,6333.95,1.06759,1.27306,0.01341,0.79499,0.73146,0.80902,0.60896,0.98121,0.93704,0.0165,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,6433.27,1.0652,1.26222,0.01331,0.79493,0.73538,0.81029,0.61013,0.98128,0.93405,0.01651,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,6534.85,1.06937,1.25671,0.01336,0.79873,0.73356,0.81101,0.61124,0.98084,0.93265,0.01648,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,6633.16,1.06452,1.26326,0.01331,0.80641,0.73179,0.81175,0.61224,0.97994,0.9319,0.01644,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,6732.83,1.05973,1.24971,0.01322,0.80584,0.73211,0.81219,0.61276,0.97911,0.93049,0.01642,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,6833.46,1.05591,1.22815,0.0132,0.79949,0.73875,0.81216,0.6124,0.97803,0.93042,0.01641,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,6933.75,1.05768,1.24228,0.01321,0.80753,0.73431,0.81381,0.6131,0.97712,0.92848,0.01638,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,7033.16,1.04942,1.22561,0.01305,0.81042,0.73391,0.81411,0.61396,0.9772,0.92611,0.01638,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,7134.59,1.04963,1.22356,0.01306,0.80525,0.73964,0.81419,0.61386,0.97609,0.92601,0.01637,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,7233.44,1.04198,1.21049,0.01297,0.80504,0.73837,0.81408,0.61396,0.97644,0.92261,0.01637,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,7333.4,1.04308,1.22016,0.01302,0.80715,0.7363,0.81411,0.61471,0.97635,0.92169,0.01637,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,7434.27,1.04401,1.21743,0.0131,0.80538,0.73979,0.81455,0.61534,0.97507,0.92188,0.01633,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,7532.47,1.04209,1.19327,0.01308,0.80927,0.73738,0.81438,0.6155,0.97481,0.92126,0.01634,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,7634.28,1.03285,1.18862,0.01283,0.81455,0.73464,0.81416,0.61575,0.97396,0.91995,0.0163,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,7733.61,1.03512,1.17857,0.01278,0.81438,0.73513,0.81392,0.61633,0.97245,0.92028,0.01628,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,7833.34,1.03754,1.1838,0.0128,0.81718,0.73318,0.81472,0.6171,0.97221,0.91682,0.01627,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,7934.5,1.03011,1.18274,0.01284,0.81932,0.73145,0.81462,0.61708,0.97094,0.91751,0.01625,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,8032.33,1.02815,1.17597,0.01268,0.82362,0.7299,0.81517,0.61818,0.96945,0.91713,0.01622,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,8133.33,1.02501,1.1677,0.01264,0.82317,0.7296,0.81507,0.61799,0.96895,0.91689,0.01621,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,8233.87,1.02824,1.1632,0.01276,0.81886,0.73226,0.81605,0.61946,0.96883,0.91556,0.01622,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,8332.48,1.02389,1.16093,0.0127,0.82167,0.73181,0.8168,0.62007,0.96871,0.91284,0.01622,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,8433.52,1.02317,1.14874,0.01265,0.81597,0.73685,0.81679,0.62029,0.96821,0.91159,0.01619,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,8532.17,1.01743,1.14366,0.01251,0.81914,0.73577,0.81701,0.62062,0.96757,0.91028,0.01618,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,8632.59,1.01085,1.14198,0.01258,0.81641,0.73627,0.81681,0.62026,0.96769,0.90944,0.01617,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,8733.6,1.01457,1.13798,0.01256,0.81868,0.73812,0.81759,0.62091,0.96661,0.90971,0.01614,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,8831.4,1.01094,1.13068,0.01255,0.81734,0.73957,0.81806,0.62111,0.9664,0.90826,0.01614,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,8932.61,1.00882,1.12783,0.01246,0.81843,0.73865,0.81834,0.62184,0.96609,0.90672,0.01613,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,9033.54,1.00352,1.12476,0.01239,0.81754,0.7367,0.81839,0.62192,0.96464,0.90894,0.01609,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,9132.76,1.00282,1.11513,0.01236,0.81623,0.73925,0.81898,0.62245,0.96397,0.90884,0.01607,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,9233.74,1.00628,1.11262,0.01243,0.8162,0.73949,0.81895,0.62283,0.96371,0.90802,0.01605,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,9334.71,1.00335,1.11673,0.01219,0.82107,0.73469,0.81892,0.62283,0.96303,0.90708,0.01603,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,9433.22,0.99903,1.10293,0.0122,0.81809,0.73858,0.81899,0.62319,0.96203,0.90729,0.016,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,9535.04,0.99539,1.08505,0.01223,0.81904,0.74061,0.81909,0.62336,0.9626,0.90548,0.01601,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,9634.48,0.99396,1.09578,0.01218,0.81312,0.74472,0.81935,0.6237,0.96356,0.90233,0.01603,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,9735.93,0.98854,1.08387,0.01206,0.81331,0.74442,0.8191,0.62377,0.96341,0.90066,0.01603,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,9836.54,0.988,1.08717,0.01216,0.82081,0.73718,0.81969,0.62453,0.96216,0.90023,0.016,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,9935.99,0.98818,1.07649,0.01221,0.8168,0.74122,0.81967,0.62505,0.96226,0.89842,0.01601,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,10038.1,0.9851,1.07267,0.0121,0.82373,0.73647,0.81949,0.62503,0.96098,0.8997,0.016,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,10137.1,0.98173,1.07568,0.01197,0.82237,0.73689,0.81937,0.62494,0.96098,0.8986,0.016,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,10237.9,0.97727,1.06728,0.01195,0.81715,0.74179,0.81966,0.62548,0.96086,0.89688,0.016,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,10339.1,0.97584,1.05174,0.01196,0.82186,0.7378,0.81985,0.62588,0.96128,0.89463,0.01601,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,10437.9,0.97895,1.05981,0.01192,0.82317,0.73848,0.81986,0.62581,0.961,0.89461,0.016,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,10539,0.97084,1.04588,0.01192,0.81574,0.74446,0.81957,0.62577,0.96001,0.89458,0.01597,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,10637.4,0.96917,1.04253,0.01179,0.8177,0.74497,0.82001,0.62558,0.96023,0.89148,0.01598,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,10737.7,0.96696,1.04132,0.01183,0.81523,0.74549,0.82019,0.62588,0.95947,0.89125,0.01596,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,10839.4,0.97307,1.04374,0.01194,0.81624,0.74444,0.81993,0.62583,0.95943,0.89031,0.01595,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,10937.6,0.96572,1.04619,0.01173,0.8195,0.7435,0.82061,0.62614,0.9594,0.88924,0.01595,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,11039.3,0.96162,1.03239,0.01184,0.81901,0.74234,0.82019,0.62644,0.9592,0.8885,0.01594,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,11139.2,0.95955,1.02471,0.01165,0.81923,0.74333,0.81985,0.6264,0.95817,0.88884,0.01591,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,11239.3,0.95488,1.02054,0.0117,0.81918,0.74415,0.8197,0.62642,0.95806,0.88794,0.01592,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,11341.2,0.96088,1.01944,0.01167,0.8228,0.74212,0.82025,0.62683,0.95785,0.88642,0.01591,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,11440.4,0.95294,1.0056,0.01161,0.82346,0.73938,0.8206,0.62759,0.95771,0.88514,0.0159,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,11541,0.94786,1.00297,0.0116,0.81621,0.74386,0.82006,0.62768,0.95741,0.88541,0.0159,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,11642.5,0.94679,1.00216,0.01144,0.81945,0.74246,0.82067,0.62822,0.95755,0.88384,0.0159,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,11742,0.94517,0.99555,0.01156,0.812,0.74871,0.82051,0.62806,0.95733,0.88334,0.01589,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,11842.4,0.9508,0.99805,0.01159,0.81368,0.74541,0.8204,0.62786,0.95701,0.88474,0.01589,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,11942.7,0.94354,0.99456,0.01132,0.80989,0.74891,0.82052,0.62831,0.95657,0.88415,0.01589,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,12042.6,0.93119,0.97703,0.01135,0.81372,0.74574,0.82041,0.62871,0.95625,0.88401,0.01587,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,12144.2,0.94355,0.9837,0.01145,0.81289,0.74642,0.82034,0.6285,0.95602,0.88419,0.01586,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,12244.2,0.93597,0.97178,0.01133,0.81579,0.74483,0.82068,0.62892,0.95696,0.88231,0.01587,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,12343.5,0.93759,0.96963,0.01132,0.81435,0.74559,0.82051,0.62879,0.95714,0.88174,0.01588,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,12444.5,0.92587,0.95984,0.01131,0.81009,0.75245,0.82111,0.62913,0.95704,0.88152,0.01587,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,12544.1,0.92453,0.95675,0.01121,0.811,0.75155,0.82101,0.62902,0.95669,0.88128,0.01587,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,12644.2,0.92919,0.96515,0.01126,0.81183,0.75049,0.82092,0.62906,0.95563,0.88239,0.01586,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,12745.4,0.92459,0.95151,0.01116,0.81245,0.74979,0.82093,0.62941,0.95533,0.88237,0.01585,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,12844.4,0.9192,0.94337,0.01102,0.81225,0.75103,0.82126,0.62977,0.95557,0.88208,0.01585,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,12945.9,0.91667,0.9468,0.0111,0.81257,0.75003,0.82116,0.6297,0.95617,0.88122,0.01587,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,13047,0.91484,0.93245,0.01103,0.81597,0.74674,0.82072,0.62967,0.95617,0.88131,0.01587,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,13146.4,0.91513,0.9383,0.01102,0.81876,0.74578,0.82091,0.62985,0.95641,0.88134,0.01588,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,13247.6,0.91535,0.93891,0.01107,0.81698,0.74885,0.82149,0.63041,0.95602,0.88125,0.01587,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,13347.4,0.90916,0.90991,0.01095,0.81418,0.75071,0.82139,0.63053,0.9556,0.88229,0.01585,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,13447.4,0.90879,0.92417,0.01089,0.81444,0.74854,0.82119,0.63035,0.95477,0.88362,0.01583,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,13548.4,0.90325,0.90899,0.01093,0.81433,0.74908,0.82064,0.63007,0.95536,0.88315,0.01584,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
