epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
143,125832,0.71992,0.64477,0.24174,0.69494,0.57871,0.62515,0.42253,0.53492,0.58782,0.20405,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,128179,0.73151,0.64194,0.24805,0.69411,0.58363,0.62746,0.42887,0.52335,0.58833,0.20244,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,130581,0.69119,0.65013,0.23674,0.69117,0.58398,0.6273,0.42524,0.53133,0.5878,0.2043,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,133060,0.71921,0.64501,0.2456,0.69409,0.58057,0.62757,0.42443,0.53335,0.589,0.20501,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,135475,0.69295,0.64886,0.23555,0.69328,0.58438,0.62952,0.42618,0.53248,0.59009,0.20566,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,137927,0.70651,0.64598,0.24171,0.6884,0.57163,0.61758,0.39853,0.58165,0.5849,0.21304,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,140395,0.70992,0.64115,0.23879,0.68352,0.56245,0.6062,0.37909,0.61314,0.5805,0.21675,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,142893,0.69483,0.64586,0.23562,0.68443,0.55264,0.59422,0.36538,0.64104,0.57185,0.22199,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,145074,0.69994,0.64339,0.23834,0.688,0.55562,0.59998,0.37108,0.62522,0.57746,0.21889,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,147520,0.71706,0.63987,0.24202,0.69317,0.55875,0.60634,0.37827,0.61046,0.58163,0.21595,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,150038,0.68537,0.64511,0.23462,0.69642,0.563,0.61275,0.38858,0.59245,0.58429,0.21272,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,152550,0.71613,0.63787,0.24104,0.69138,0.56193,0.60922,0.38432,0.60175,0.58336,0.21365,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,154940,0.69429,0.64392,0.23548,0.68871,0.55293,0.59745,0.36927,0.63335,0.57755,0.21888,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,157322,0.71529,0.63634,0.2385,0.68897,0.54073,0.58504,0.35473,0.6597,0.577,0.22412,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,159751,0.68835,0.64327,0.23829,0.68254,0.52703,0.56896,0.33478,0.70143,0.57217,0.23137,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,162222,0.70833,0.63748,0.23673,0.6824,0.53042,0.57262,0.33943,0.69897,0.56734,0.2304,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,164712,0.68035,0.64137,0.22839,0.68659,0.55229,0.59337,0.36132,0.65491,0.57285,0.22327,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,167197,0.75718,0.62224,0.24705,0.68336,0.54235,0.58306,0.34629,0.67389,0.57331,0.22727,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,169674,0.67874,0.64483,0.23362,0.67903,0.53847,0.57796,0.34046,0.68544,0.57245,0.2308,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,172193,0.69417,0.64119,0.23763,0.68689,0.54951,0.59182,0.35459,0.6573,0.5771,0.2263,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,174687,0.69448,0.64077,0.23537,0.69104,0.56393,0.60919,0.37788,0.6123,0.58165,0.21907,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,177181,0.7114,0.6359,0.24184,0.69234,0.57174,0.6177,0.39339,0.58673,0.58155,0.21275,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,179688,0.67537,0.64218,0.22931,0.69703,0.57847,0.62473,0.406,0.56876,0.5805,0.20924,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,182377,0.69869,0.63492,0.2372,0.69988,0.57818,0.6267,0.41393,0.55779,0.57987,0.20748,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,184871,0.71708,0.63507,0.23832,0.70531,0.57229,0.62332,0.40749,0.5655,0.57944,0.20963,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,187351,0.72202,0.63065,0.23939,0.70285,0.57258,0.62188,0.40169,0.56962,0.57995,0.20994,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,189805,0.66225,0.64375,0.22599,0.70123,0.58555,0.63605,0.4257,0.52685,0.58376,0.2036,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,192299,0.73853,0.62701,0.24035,0.70453,0.58494,0.6373,0.42606,0.52459,0.58457,0.20331,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,194801,0.69666,0.63413,0.23195,0.70501,0.5806,0.63403,0.4176,0.54111,0.58126,0.20488,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,197294,0.6948,0.63369,0.23356,0.70815,0.57943,0.63439,0.41678,0.54522,0.57964,0.20494,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,199805,0.72029,0.62725,0.23589,0.70059,0.56888,0.61739,0.38959,0.6013,0.56723,0.2135,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,202310,0.73698,0.6196,0.2432,0.7036,0.54413,0.5968,0.36615,0.64829,0.56047,0.21938,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,204817,0.71605,0.62799,0.23577,0.69359,0.563,0.61015,0.38254,0.61476,0.56378,0.21384,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,207323,0.71532,0.62362,0.23194,0.69628,0.572,0.61949,0.3993,0.58465,0.56848,0.20806,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,209829,0.73894,0.62294,0.24311,0.69554,0.58435,0.62972,0.41355,0.5599,0.57184,0.20532,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,212316,0.69477,0.62863,0.2344,0.69762,0.59709,0.63925,0.43134,0.52909,0.57448,0.20162,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,214777,0.90058,0.57218,0.29943,0.69896,0.58098,0.62353,0.3918,0.59263,0.56301,0.21341,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,217238,0.75015,0.61628,0.24393,0.69453,0.56853,0.61069,0.37427,0.62337,0.56442,0.21897,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,219681,0.69726,0.63018,0.23611,0.70094,0.57654,0.62395,0.39337,0.59364,0.57688,0.21487,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,222155,0.6702,0.63488,0.22818,0.70257,0.59265,0.63806,0.42174,0.54923,0.58699,0.20749,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,224675,0.75311,0.61765,0.24529,0.69806,0.60449,0.64755,0.44386,0.50838,0.59048,0.2014,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,227165,0.70071,0.62621,0.22967,0.69533,0.57611,0.61949,0.39106,0.60778,0.57082,0.21622,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,229647,0.72382,0.62339,0.23942,0.69347,0.56479,0.60765,0.37851,0.64189,0.56033,0.22163,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,232168,0.68786,0.62926,0.22829,0.70353,0.5785,0.62305,0.40021,0.59835,0.567,0.21382,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,234797,0.70657,0.62342,0.23519,0.70967,0.58782,0.63467,0.41093,0.56976,0.57515,0.21203,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,237560,0.67989,0.63162,0.23156,0.70868,0.59644,0.64231,0.42421,0.54599,0.5794,0.20895,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,240354,0.66036,0.63456,0.22543,0.70976,0.60005,0.64614,0.43569,0.53188,0.58,0.20618,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,243152,0.66035,0.63462,0.225,0.70701,0.6034,0.64791,0.44281,0.51823,0.58087,0.20361,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,245921,0.70176,0.62518,0.23214,0.71115,0.60356,0.65009,0.45199,0.50219,0.58139,0.19972,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,248702,0.73539,0.61039,0.23931,0.6942,0.56992,0.60799,0.37388,0.65229,0.55739,0.22147,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,251513,0.73125,0.61225,0.23844,0.67425,0.54166,0.57372,0.3376,0.73788,0.54308,0.23512,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,254288,0.74777,0.60797,0.24283,0.67536,0.52766,0.5674,0.33403,0.72921,0.55403,0.23364,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,257055,0.73873,0.60908,0.23967,0.67979,0.54077,0.58314,0.34984,0.68555,0.56692,0.22595,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,259784,0.7442,0.60958,0.24247,0.68162,0.56555,0.60811,0.37488,0.63545,0.57458,0.21851,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,262501,0.74655,0.6072,0.2434,0.6972,0.57143,0.62114,0.3905,0.60298,0.57733,0.2129,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,265231,0.73926,0.60897,0.2398,0.70525,0.5826,0.63261,0.40858,0.56293,0.57712,0.20706,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,267317,0.76267,0.5996,0.2464,0.70606,0.59999,0.64698,0.43936,0.5111,0.57908,0.19953,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,269259,0.80762,0.58546,0.26584,0.71616,0.60287,0.6548,0.46481,0.47619,0.58243,0.19572,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,271201,0.77715,0.59763,0.25727,0.71434,0.60869,0.65739,0.47386,0.46735,0.58089,0.19423,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,273144,0.73609,0.6067,0.23856,0.71665,0.61071,0.65973,0.47721,0.46193,0.58254,0.19405,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,275086,0.72316,0.60909,0.23554,0.7181,0.61067,0.66075,0.47841,0.45944,0.58246,0.19309,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,277027,0.69606,0.61397,0.22615,0.72042,0.61281,0.66262,0.48017,0.45725,0.58128,0.19228,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,278967,0.74897,0.60022,0.24163,0.71688,0.61622,0.66406,0.48367,0.45158,0.58279,0.19109,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,280907,0.72488,0.60758,0.235,0.72033,0.61619,0.66521,0.4858,0.44943,0.58189,0.19101,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,282846,0.70165,0.61269,0.22917,0.72505,0.6135,0.66589,0.48661,0.44907,0.58099,0.19099,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,284788,0.74943,0.60305,0.24586,0.72353,0.61388,0.66573,0.48434,0.45316,0.58102,0.19087,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,286728,0.68206,0.61754,0.2237,0.72437,0.61534,0.66756,0.48595,0.45185,0.58002,0.19086,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,288669,0.72688,0.60646,0.23583,0.72494,0.61702,0.6684,0.48644,0.45171,0.57948,0.1906,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,290613,0.72212,0.60529,0.23544,0.72556,0.61535,0.66852,0.484,0.454,0.58054,0.1903,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,292554,0.7049,0.60898,0.2295,0.7264,0.61543,0.6693,0.48557,0.4543,0.57995,0.19046,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,294496,0.69661,0.61118,0.22721,0.7256,0.61777,0.67052,0.48843,0.45001,0.57825,0.18996,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,296437,0.7154,0.60718,0.23298,0.72407,0.61808,0.67066,0.48814,0.44797,0.57778,0.1894,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,298378,0.69356,0.61,0.22651,0.72843,0.61802,0.67174,0.49147,0.44521,0.57753,0.18854,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,300320,0.74225,0.59834,0.24474,0.72692,0.61648,0.66992,0.4854,0.45307,0.57846,0.18954,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,302260,0.72406,0.60074,0.23918,0.72623,0.61508,0.66629,0.4751,0.46813,0.57536,0.19182,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,304203,0.7507,0.59663,0.24283,0.72815,0.6147,0.66652,0.47536,0.46992,0.57304,0.193,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,306145,0.70248,0.60292,0.22905,0.72767,0.61896,0.67034,0.47963,0.46107,0.57576,0.19188,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,308088,0.71176,0.59911,0.23321,0.72318,0.61759,0.66521,0.46196,0.49108,0.57708,0.19516,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,310029,0.73736,0.59625,0.2409,0.72149,0.61864,0.66544,0.45994,0.49563,0.57827,0.19653,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,311973,0.71845,0.59757,0.23211,0.72595,0.62043,0.66777,0.47038,0.48,0.57761,0.1944,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,313914,0.70623,0.6011,0.22975,0.72208,0.62054,0.66539,0.46496,0.48715,0.57655,0.19404,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,315853,0.6925,0.60634,0.22714,0.72162,0.6131,0.65883,0.45132,0.5097,0.57541,0.19668,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,317793,0.69077,0.60576,0.2253,0.72263,0.61214,0.65998,0.4561,0.50241,0.57656,0.19569,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,319735,0.6989,0.6034,0.22639,0.71619,0.60904,0.65746,0.4514,0.50739,0.57639,0.19587,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,321675,0.69843,0.6023,0.22678,0.71857,0.61362,0.66137,0.45828,0.49418,0.57639,0.1936,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,323613,0.70189,0.60166,0.22923,0.72062,0.6085,0.66045,0.45643,0.49778,0.57405,0.19468,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,325550,0.68109,0.60526,0.2227,0.72924,0.61444,0.66775,0.47472,0.47351,0.57422,0.19095,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,327489,0.66937,0.60533,0.21884,0.73196,0.61894,0.67202,0.48665,0.45574,0.57392,0.18927,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,329425,0.69799,0.59836,0.22568,0.73289,0.62235,0.67425,0.49279,0.4458,0.57379,0.18728,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,331353,0.674,0.60409,0.2209,0.73053,0.62372,0.6754,0.492,0.44879,0.57414,0.1878,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,333283,0.70943,0.59848,0.23103,0.7299,0.6215,0.67338,0.48701,0.4564,0.57402,0.18849,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,335211,0.67035,0.60438,0.21899,0.72489,0.61576,0.66855,0.47279,0.47978,0.57541,0.19025,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,337140,0.68686,0.59834,0.22404,0.72653,0.61325,0.66668,0.47015,0.48135,0.57737,0.19092,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,339069,0.67576,0.60054,0.21971,0.72503,0.61217,0.66492,0.46661,0.48584,0.57834,0.19118,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,340999,0.69368,0.59449,0.22499,0.71218,0.62323,0.66622,0.469,0.48206,0.57777,0.19103,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,342926,0.67708,0.59838,0.21973,0.71808,0.61941,0.66541,0.46666,0.48685,0.5754,0.19153,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,344854,0.69203,0.59628,0.22671,0.72064,0.61442,0.66228,0.45918,0.49965,0.57526,0.19302,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,346784,0.64184,0.60378,0.21131,0.71354,0.61132,0.65623,0.44783,0.51729,0.57403,0.19558,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,348711,0.63624,0.60593,0.21016,0.71676,0.61667,0.66225,0.45963,0.49685,0.57619,0.19248,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,350638,0.6597,0.60001,0.21608,0.7253,0.6134,0.6632,0.46126,0.49513,0.57446,0.19302,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,352566,0.75854,0.57415,0.24438,0.72656,0.61224,0.664,0.4626,0.49174,0.57636,0.19297,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,354491,0.63427,0.60283,0.20988,0.72767,0.61865,0.67148,0.47685,0.4713,0.57725,0.19049,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,356421,0.7214,0.58671,0.23301,0.72084,0.6181,0.6664,0.46687,0.48693,0.57544,0.19263,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,358349,0.62735,0.6028,0.20603,0.72267,0.62716,0.67483,0.48557,0.4567,0.57714,0.18848,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,360277,0.62961,0.59933,0.20828,0.72632,0.62661,0.67891,0.49616,0.43916,0.57845,0.18551,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,362202,0.66502,0.59477,0.21477,0.7312,0.6256,0.68017,0.49808,0.43698,0.57749,0.18581,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,364128,0.62356,0.6023,0.20579,0.72783,0.62889,0.6797,0.49673,0.44071,0.57554,0.18668,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,366051,0.68238,0.58574,0.21965,0.7281,0.63013,0.68162,0.49982,0.43473,0.57693,0.18505,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,367978,0.62035,0.59781,0.20448,0.73063,0.626,0.67782,0.49238,0.44412,0.57618,0.18568,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,369904,0.62108,0.59777,0.20478,0.7291,0.6299,0.67886,0.49507,0.44018,0.57559,0.18545,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,371829,0.64153,0.59215,0.21031,0.72965,0.62519,0.67798,0.49411,0.44421,0.57371,0.18633,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,373756,0.60356,0.60026,0.19945,0.73275,0.62585,0.67886,0.49714,0.4416,0.57341,0.18583,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,375680,0.6499,0.59326,0.2104,0.73403,0.62878,0.68223,0.49819,0.43751,0.57328,0.18617,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,377604,0.60498,0.59767,0.19962,0.73517,0.62851,0.6831,0.50062,0.43436,0.5741,0.18521,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,379529,0.71027,0.57214,0.22283,0.73351,0.62945,0.68196,0.49719,0.43881,0.57435,0.18532,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,381453,0.76091,0.56469,0.24236,0.73344,0.63072,0.68267,0.50115,0.43145,0.57602,0.18518,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,383377,0.74491,0.56567,0.23778,0.73265,0.62948,0.68286,0.5046,0.42524,0.5766,0.1843,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,385301,0.57137,0.59975,0.19272,0.73159,0.62754,0.68135,0.50055,0.43206,0.57648,0.18571,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,387225,0.56251,0.60093,0.19051,0.73135,0.62668,0.67922,0.49497,0.44019,0.5772,0.18582,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,389150,0.56006,0.59857,0.1896,0.73336,0.62257,0.67902,0.49299,0.44452,0.57748,0.18513,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,391075,0.6753,0.58079,0.2155,0.72823,0.63189,0.68188,0.49733,0.43807,0.57746,0.18526,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,392999,0.61607,0.58978,0.2022,0.72821,0.63361,0.68255,0.4993,0.43375,0.57715,0.18434,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,394922,0.5567,0.59631,0.18818,0.72731,0.6323,0.68303,0.50195,0.43133,0.57718,0.18487,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,396847,0.63947,0.58381,0.20617,0.72458,0.63346,0.68429,0.50531,0.42598,0.57709,0.18437,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,398770,0.57138,0.59123,0.19048,0.72877,0.63478,0.68571,0.50721,0.42372,0.57565,0.18446,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,400693,0.5877,0.58655,0.19334,0.72931,0.63174,0.68259,0.49805,0.43816,0.57602,0.18511,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,402619,0.61101,0.58256,0.19817,0.72101,0.63056,0.67801,0.48534,0.46034,0.57436,0.18806,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,404542,0.57847,0.58673,0.19084,0.7192,0.63338,0.67892,0.48622,0.45798,0.57446,0.18794,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,406467,0.57241,0.58627,0.18913,0.71896,0.63575,0.68013,0.48911,0.45311,0.57495,0.18683,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,408390,0.5721,0.58573,0.18907,0.7218,0.63936,0.68297,0.49474,0.44445,0.57491,0.18636,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,410312,0.55373,0.58665,0.18557,0.71887,0.64213,0.68392,0.49676,0.44121,0.57631,0.18576,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,412235,0.53667,0.58824,0.18282,0.71944,0.64271,0.68352,0.49783,0.43929,0.57667,0.18492,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,414156,0.5343,0.58661,0.18253,0.72792,0.63554,0.68392,0.49924,0.43635,0.57678,0.18496,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,416079,0.53234,0.58611,0.1822,0.73124,0.63549,0.68462,0.50261,0.42996,0.57753,0.18434,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,418001,0.52979,0.58391,0.18085,0.73072,0.63543,0.6866,0.50671,0.42398,0.57808,0.18417,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,419927,0.52725,0.58211,0.17963,0.73267,0.63734,0.68764,0.50916,0.42065,0.57826,0.18458,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,421851,0.52648,0.58171,0.18087,0.7324,0.63747,0.68801,0.51033,0.41858,0.57813,0.18447,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,423776,0.52577,0.58074,0.17941,0.73148,0.63986,0.68816,0.51137,0.41728,0.57836,0.1839,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,425700,0.52135,0.57819,0.17842,0.73053,0.63862,0.68783,0.51172,0.41589,0.57917,0.18383,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,427625,0.52181,0.57662,0.17866,0.7219,0.6448,0.68945,0.51254,0.41603,0.57787,0.18439,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,429550,0.51647,0.57613,0.17697,0.72453,0.64218,0.68965,0.51289,0.41577,0.57854,0.18449,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,431474,0.51512,0.57439,0.17637,0.72084,0.64361,0.68954,0.51336,0.41537,0.57866,0.18393,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,433397,0.51346,0.57234,0.17602,0.7191,0.64361,0.68978,0.51408,0.41481,0.57881,0.18376,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,435322,0.5111,0.57109,0.17467,0.72011,0.6423,0.6896,0.51403,0.41573,0.57816,0.18478,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,437247,0.50952,0.56939,0.17429,0.72294,0.6408,0.68905,0.51398,0.41617,0.57834,0.18502,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
