epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,103.32,3.56245,7.23689,0.05986,0.00209,0.09989,0.00145,0.00034,2.82888,7.41124,0.06693,0.00998069,0.0033269,0.00998069,0.0033269,0.00998069,0.0033269,0.00998069,0.0033269
2,198.863,2.19978,4.38647,0.03529,0.29249,0.08606,0.05178,0.02044,1.9987,3.85015,0.043,0.0197829,0.0065943,0.0197829,0.0065943,0.0197829,0.0065943,0.0197829,0.0065943
3,288.657,1.82646,3.34493,0.02695,0.23275,0.19362,0.10422,0.04303,1.85748,3.37179,0.03971,0.0293871,0.00979569,0.0293871,0.00979569,0.0293871,0.00979569,0.0293871,0.00979569
4,377.878,1.7096,2.91703,0.02499,0.30017,0.26268,0.20611,0.10252,1.66519,2.66758,0.03429,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,614.619,1.60606,2.61208,0.0231,0.37327,0.33164,0.2984,0.15781,1.59633,2.31949,0.03252,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,876.82,1.53476,2.41479,0.02153,0.42525,0.37624,0.35483,0.2001,1.5146,2.18023,0.03019,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,1168.35,1.48184,2.26495,0.02049,0.47907,0.41549,0.41533,0.24097,1.46412,1.9917,0.02867,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,1461.56,1.44012,2.17509,0.01993,0.49901,0.44902,0.45218,0.27176,1.43196,1.8483,0.02796,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,1726.65,1.40467,2.0749,0.01941,0.54203,0.46328,0.47812,0.28856,1.40615,1.8024,0.0271,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,1983.91,1.37879,2.01054,0.01885,0.58564,0.48771,0.52839,0.32726,1.36379,1.65251,0.02622,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,2254.29,1.36033,1.94159,0.01836,0.57144,0.49749,0.5323,0.3375,1.33684,1.61453,0.02531,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,2536.2,1.33844,1.88882,0.01795,0.6129,0.53183,0.57055,0.36098,1.31921,1.53296,0.02498,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,2810.79,1.31436,1.8411,0.01764,0.62012,0.53004,0.57445,0.3707,1.2804,1.5159,0.02409,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,3071.7,1.29543,1.7951,0.01736,0.62616,0.55996,0.60298,0.38986,1.27885,1.46234,0.02409,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,3352.56,1.27711,1.76937,0.01706,0.65433,0.56913,0.62963,0.41198,1.25734,1.39616,0.0235,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,3645.95,1.26982,1.71403,0.0169,0.66169,0.57363,0.63764,0.42164,1.23799,1.35352,0.02298,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,3919.66,1.2553,1.69065,0.01655,0.6768,0.59356,0.65301,0.4386,1.21528,1.3183,0.02245,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,4177.82,1.24236,1.66888,0.01625,0.67709,0.60686,0.66007,0.44788,1.19031,1.2985,0.02185,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,4426.38,1.23589,1.64146,0.01618,0.69145,0.60904,0.67476,0.45648,1.18166,1.26955,0.02163,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,4706.67,1.2204,1.60216,0.01599,0.70829,0.62004,0.68686,0.46924,1.1706,1.23877,0.02127,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,4985.97,1.21392,1.57041,0.01593,0.70288,0.63076,0.69707,0.48078,1.16055,1.20408,0.02097,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,5251.88,1.20598,1.55707,0.01578,0.73463,0.62524,0.70441,0.48724,1.15355,1.17751,0.02088,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,5514.38,1.19027,1.52093,0.01557,0.72942,0.64434,0.71321,0.49741,1.13997,1.16029,0.02054,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,5776.57,1.18808,1.50868,0.01545,0.72268,0.64768,0.71826,0.50132,1.13075,1.15614,0.02026,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,6059,1.17602,1.49141,0.01514,0.72433,0.65937,0.72529,0.51388,1.11242,1.13282,0.01977,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,6341.52,1.17337,1.47842,0.01512,0.7359,0.65703,0.72982,0.51655,1.11015,1.10899,0.01974,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,6597.72,1.15659,1.45642,0.01494,0.75807,0.65896,0.74113,0.52604,1.09751,1.09353,0.01944,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,6861.06,1.15391,1.4409,0.01487,0.7454,0.66278,0.74296,0.53053,1.09479,1.08101,0.01941,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
